symbol;block_date;category;contract_size;days_to_maturity;due_date;exchange_id;isin;market_maker;maturity_type;name;strike;updated_at;close;created_at;financial_volume;high;low;open;variation;volume;cnpj;ask;bid;quotationForm;security_category;spot_price;trades;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning;lastUpdatedDividendsAt
BRKMH240;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRKM5H0DS2;False;AMERICAN;BRASKEM PNA, R$ 24.00, 16-08-2024;24.0;2024-06-22T10:18:38.590Z;0.0;2024-06-22T10:18:38.590Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244329000;CALL;1717773191000;24.0;UPGRADE REQUIRED!!!;
BRKMT240;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRKM5T0DT6;False;EUROPEAN;BRASKEM PNA, R$ 24.00, 16-08-2024;24.0;2024-06-22T10:18:38.399Z;0.0;2024-06-22T10:18:38.399Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1718212660000;24.0;UPGRADE REQUIRED!!!;
BRKMH245;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRKM5H0EC4;False;AMERICAN;BRASKEM PNA, R$ 24.50, 16-08-2024;24.5;2024-06-22T10:18:38.590Z;0.0;2024-06-22T10:18:38.590Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719244676000;CALL;-62167294412000;24.5;UPGRADE REQUIRED!!!;
BRKMT245;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRKM5T0EB2;False;EUROPEAN;BRASKEM PNA, R$ 24.50, 16-08-2024;24.5;2024-06-22T10:18:38.399Z;0.0;2024-06-22T10:18:38.399Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719244236000;PUT;-62167294412000;24.5;UPGRADE REQUIRED!!!;
BRKMH250;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRKM5H0E74;False;AMERICAN;BRASKEM PNA, R$ 25.00, 16-08-2024;25.0;2024-06-22T10:18:38.590Z;0.0;2024-06-22T10:18:38.590Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244676000;CALL;1718304987000;25.0;UPGRADE REQUIRED!!!;
BRKMT250;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRKM5T0DX8;False;EUROPEAN;BRASKEM PNA, R$ 25.00, 16-08-2024;25.0;2024-06-22T10:18:38.398Z;0.0;2024-06-22T10:18:38.398Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1719216327000;25.0;UPGRADE REQUIRED!!!;
BRKMH260;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRKM5H0DY0;False;AMERICAN;BRASKEM PNA, R$ 26.00, 16-08-2024;26.0;2024-06-22T10:18:38.590Z;0.0;2024-06-22T10:18:38.590Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244676000;CALL;1716400174000;26.0;UPGRADE REQUIRED!!!;
BRKMT260;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRKM5T0DY6;False;EUROPEAN;BRASKEM PNA, R$ 26.00, 16-08-2024;26.0;2024-06-22T10:18:38.399Z;0.0;2024-06-22T10:18:38.399Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1688582413000;26.0;UPGRADE REQUIRED!!!;
BRKMH270;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRKM5H0DV6;False;AMERICAN;BRASKEM PNA, R$ 27.00, 16-08-2024;27.0;2024-06-22T10:18:38.590Z;0.0;2024-06-22T10:18:38.590Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244676000;CALL;1688582413000;27.0;UPGRADE REQUIRED!!!;
BRKMT270;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRKM5T0DW0;False;EUROPEAN;BRASKEM PNA, R$ 27.00, 16-08-2024;27.0;2024-06-22T10:18:38.399Z;0.0;2024-06-22T10:18:38.399Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1688582413000;27.0;UPGRADE REQUIRED!!!;
BRKMH280;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRKM5H0E41;False;AMERICAN;BRASKEM PNA, R$ 28.00, 16-08-2024;28.0;2024-06-22T10:18:38.585Z;0.0;2024-06-22T10:18:38.585Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244676000;CALL;1688582413000;28.0;UPGRADE REQUIRED!!!;
BRKMT280;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRKM5T0DZ3;False;EUROPEAN;BRASKEM PNA, R$ 28.00, 16-08-2024;28.0;2024-06-22T10:18:38.399Z;0.0;2024-06-22T10:18:38.399Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1688582413000;28.0;UPGRADE REQUIRED!!!;
BRKMH290;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRKM5H0E82;False;AMERICAN;BRASKEM PNA, R$ 29.00, 16-08-2024;29.0;2024-06-22T10:18:38.585Z;0.0;2024-06-22T10:18:38.585Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244676000;CALL;1688582413000;29.0;UPGRADE REQUIRED!!!;
BRKMT290;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRKM5T0E38;False;EUROPEAN;BRASKEM PNA, R$ 29.00, 16-08-2024;29.0;2024-06-22T10:18:38.399Z;0.0;2024-06-22T10:18:38.399Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1718913207000;29.0;UPGRADE REQUIRED!!!;
BRKMH300;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRKM5H0DP8;False;AMERICAN;BRASKEM PNA, R$ 30.00, 16-08-2024;30.0;2024-06-22T10:18:38.582Z;0.0;2024-06-22T10:18:38.582Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244676000;CALL;1718386957000;30.0;UPGRADE REQUIRED!!!;
BRKMT300;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRKM5T0E53;False;EUROPEAN;BRASKEM PNA, R$ 30.00, 16-08-2024;30.0;2024-06-22T10:18:38.397Z;0.0;2024-06-22T10:18:38.397Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1688582413000;30.0;UPGRADE REQUIRED!!!;
BRKMH320;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRKM5H0EJ9;False;AMERICAN;BRASKEM PNA, R$ 32.00, 16-08-2024;32.0;2024-06-22T10:18:38.583Z;0.0;2024-06-22T10:18:38.583Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;-62167294412000;32.0;UPGRADE REQUIRED!!!;
BRKMT320;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRKM5T0EJ5;False;EUROPEAN;BRASKEM PNA, R$ 32.00, 16-08-2024;32.0;2024-06-22T10:18:38.398Z;0.0;2024-06-22T10:18:38.398Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1718735116000;32.0;UPGRADE REQUIRED!!!;
BRKMH370;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRKM5H0EK7;False;AMERICAN;BRASKEM PNA, R$ 37.00, 16-08-2024;37.0;2024-06-22T10:18:38.584Z;0.0;2024-06-22T10:18:38.584Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1691161642000;37.0;UPGRADE REQUIRED!!!;
BRKMT370;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRKM5T0EK3;False;EUROPEAN;BRASKEM PNA, R$ 37.00, 16-08-2024;37.0;2024-06-22T10:18:38.392Z;0.0;2024-06-22T10:18:38.392Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1692207153000;37.0;UPGRADE REQUIRED!!!;
BRKMI110;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DW3;False;AMERICAN;BRASKEM PNA, R$ 11.00, 20-09-2024;11.0;2024-06-22T10:18:38.801Z;0.0;2024-06-22T10:18:38.801Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1688582413000;11.0;UPGRADE REQUIRED!!!;
BRKMU110;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DK2;False;EUROPEAN;BRASKEM PNA, R$ 11.00, 20-09-2024;11.0;2024-06-22T10:18:38.419Z;0.0;2024-06-22T10:18:38.419Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1718644632000;11.0;UPGRADE REQUIRED!!!;
BRKMI120;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DS1;False;AMERICAN;BRASKEM PNA, R$ 12.00, 20-09-2024;12.0;2024-06-22T10:18:38.800Z;0.0;2024-06-22T10:18:38.800Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1688582413000;12.0;UPGRADE REQUIRED!!!;
BRKMU120;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DS5;False;EUROPEAN;BRASKEM PNA, R$ 12.00, 20-09-2024;12.0;2024-06-22T10:18:38.419Z;0.0;2024-06-22T10:18:38.419Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1688582413000;12.0;UPGRADE REQUIRED!!!;
BRKMI130;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0E07;False;AMERICAN;BRASKEM PNA, R$ 13.00, 20-09-2024;13.0;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1688582413000;13.0;UPGRADE REQUIRED!!!;
BRKMU130;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DN6;False;EUROPEAN;BRASKEM PNA, R$ 13.00, 20-09-2024;13.0;2024-06-22T10:18:38.419Z;0.0;2024-06-22T10:18:38.419Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1688582413000;13.0;UPGRADE REQUIRED!!!;
BRKMI140;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DY9;False;AMERICAN;BRASKEM PNA, R$ 14.00, 20-09-2024;14.0;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1688582413000;14.0;UPGRADE REQUIRED!!!;
BRKMU140;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DQ9;False;EUROPEAN;BRASKEM PNA, R$ 14.00, 20-09-2024;14.0;2024-06-22T10:18:38.419Z;0.0;2024-06-22T10:18:38.419Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1688582413000;14.0;UPGRADE REQUIRED!!!;
BRKMI145;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0EB5;False;AMERICAN;BRASKEM PNA, R$ 14.50, 20-09-2024;14.5;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;-62167294412000;14.5;UPGRADE REQUIRED!!!;
BRKMU145;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0EE3;False;EUROPEAN;BRASKEM PNA, R$ 14.50, 20-09-2024;14.5;2024-06-22T10:18:38.419Z;0.0;2024-06-22T10:18:38.419Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;-62167294412000;14.5;UPGRADE REQUIRED!!!;
BRKMI150;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DX1;False;AMERICAN;BRASKEM PNA, R$ 15.00, 20-09-2024;15.0;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1688582413000;15.0;UPGRADE REQUIRED!!!;
BRKMU150;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DP1;False;EUROPEAN;BRASKEM PNA, R$ 15.00, 20-09-2024;15.0;2024-06-22T10:18:38.420Z;0.0;2024-06-22T10:18:38.420Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1688582413000;15.0;UPGRADE REQUIRED!!!;
BRKMI155;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0EC3;False;AMERICAN;BRASKEM PNA, R$ 15.50, 20-09-2024;15.5;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;-62167294412000;15.5;UPGRADE REQUIRED!!!;
BRKMU155;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0ED5;False;EUROPEAN;BRASKEM PNA, R$ 15.50, 20-09-2024;15.5;2024-06-22T10:18:38.420Z;0.0;2024-06-22T10:18:38.420Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719244090000;PUT;1718716101000;15.5;UPGRADE REQUIRED!!!;
BRKMI160;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0E15;False;AMERICAN;BRASKEM PNA, R$ 16.00, 20-09-2024;16.0;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1688582413000;16.0;UPGRADE REQUIRED!!!;
BRKMU160;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DT3;False;EUROPEAN;BRASKEM PNA, R$ 16.00, 20-09-2024;16.0;2024-06-22T10:18:38.419Z;0.0;2024-06-22T10:18:38.419Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1719216326000;16.0;UPGRADE REQUIRED!!!;
BRKMI165;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0EE9;False;AMERICAN;BRASKEM PNA, R$ 16.50, 20-09-2024;16.5;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;-62167294412000;16.5;UPGRADE REQUIRED!!!;
BRKMU165;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0EC7;False;EUROPEAN;BRASKEM PNA, R$ 16.50, 20-09-2024;16.5;2024-06-22T10:18:38.419Z;0.0;2024-06-22T10:18:38.419Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719244639000;PUT;1719244625000;16.5;UPGRADE REQUIRED!!!;
BRKMI170;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DK8;False;AMERICAN;BRASKEM PNA, R$ 17.00, 20-09-2024;17.0;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1688582413000;17.0;UPGRADE REQUIRED!!!;
BRKMU170;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DR7;False;EUROPEAN;BRASKEM PNA, R$ 17.00, 20-09-2024;17.0;2024-06-22T10:18:38.420Z;0.0;2024-06-22T10:18:38.420Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1688582413000;17.0;UPGRADE REQUIRED!!!;
BRKMI175;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0E80;False;AMERICAN;BRASKEM PNA, R$ 17.50, 20-09-2024;17.5;2024-06-22T10:18:38.797Z;0.0;2024-06-22T10:18:38.797Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;-62167294412000;17.5;UPGRADE REQUIRED!!!;
BRKMU175;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0EB9;False;EUROPEAN;BRASKEM PNA, R$ 17.50, 20-09-2024;17.5;2024-06-22T10:18:38.420Z;0.0;2024-06-22T10:18:38.420Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.96;0;0;0;1719244091000;PUT;1719238797000;17.5;UPGRADE REQUIRED!!!;
BRKMI180;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DL6;False;AMERICAN;BRASKEM PNA, R$ 18.00, 20-09-2024;18.0;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1688582413000;18.0;UPGRADE REQUIRED!!!;
BRKMU180;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DX5;False;EUROPEAN;BRASKEM PNA, R$ 18.00, 20-09-2024;18.0;2024-06-22T10:18:38.420Z;0.0;2024-06-22T10:18:38.420Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1718029610000;18.0;UPGRADE REQUIRED!!!;
BRKMI185;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0E64;False;AMERICAN;BRASKEM PNA, R$ 18.50, 20-09-2024;18.5;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1689276304000;18.5;UPGRADE REQUIRED!!!;
BRKMU185;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0E77;False;EUROPEAN;BRASKEM PNA, R$ 18.50, 20-09-2024;18.5;2024-06-22T10:18:38.420Z;0.0;2024-06-22T10:18:38.420Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694710287000;18.5;UPGRADE REQUIRED!!!;
BRKMI190;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DV5;False;AMERICAN;BRASKEM PNA, R$ 19.00, 20-09-2024;19.0;2024-06-22T10:18:38.797Z;0.0;2024-06-22T10:18:38.797Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1715622838000;19.0;UPGRADE REQUIRED!!!;
BRKMU190;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DV9;False;EUROPEAN;BRASKEM PNA, R$ 19.00, 20-09-2024;19.0;2024-06-22T10:18:38.421Z;0.0;2024-06-22T10:18:38.421Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719245247000;PUT;1719245247000;19.0;UPGRADE REQUIRED!!!;
BRKMI195;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0ED1;False;AMERICAN;BRASKEM PNA, R$ 19.50, 20-09-2024;19.5;2024-06-22T10:18:38.797Z;0.0;2024-06-22T10:18:38.797Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1687266662000;19.5;UPGRADE REQUIRED!!!;
BRKMU195;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0EA1;False;EUROPEAN;BRASKEM PNA, R$ 19.50, 20-09-2024;19.5;2024-06-22T10:18:38.421Z;0.0;2024-06-22T10:18:38.421Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694095226000;19.5;UPGRADE REQUIRED!!!;
BRKMI200;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DQ5;False;AMERICAN;BRASKEM PNA, R$ 20.00, 20-09-2024;20.0;2024-06-22T10:18:38.795Z;0.0;2024-06-22T10:18:38.795Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1716406727000;20.0;UPGRADE REQUIRED!!!;
BRKMU200;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DZ0;False;EUROPEAN;BRASKEM PNA, R$ 20.00, 20-09-2024;20.0;2024-06-22T10:18:38.418Z;0.0;2024-06-22T10:18:38.418Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694710255000;20.0;UPGRADE REQUIRED!!!;
BRKMI205;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0E49;False;AMERICAN;BRASKEM PNA, R$ 20.50, 20-09-2024;20.5;2024-06-22T10:18:38.795Z;0.0;2024-06-22T10:18:38.795Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1710270373000;20.5;UPGRADE REQUIRED!!!;
BRKMU205;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0E44;False;EUROPEAN;BRASKEM PNA, R$ 20.50, 20-09-2024;20.5;2024-06-22T10:18:38.418Z;0.0;2024-06-22T10:18:38.418Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244081000;PUT;1715002252000;20.5;UPGRADE REQUIRED!!!;
BRKMI207;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0EF6;False;EUROPEAN;BRASKEM PNA, R$ 20.75, 20-09-2024;20.75;2024-06-22T10:18:38.795Z;0.0;2024-06-22T10:18:38.795Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;-62167294412000;20.75;UPGRADE REQUIRED!!!;
BRKMU207;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0EF0;False;EUROPEAN;BRASKEM PNA, R$ 20.75, 20-09-2024;20.75;2024-06-22T10:18:38.418Z;0.0;2024-06-22T10:18:38.418Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;-62167294412000;20.75;UPGRADE REQUIRED!!!;
BRKMI210;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DT9;False;AMERICAN;BRASKEM PNA, R$ 21.00, 20-09-2024;21.0;2024-06-22T10:18:38.795Z;0.0;2024-06-22T10:18:38.795Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1694790850000;21.0;UPGRADE REQUIRED!!!;
BRKMU210;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0E02;False;EUROPEAN;BRASKEM PNA, R$ 21.00, 20-09-2024;21.0;2024-06-22T10:18:38.415Z;0.0;2024-06-22T10:18:38.415Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1718909870000;21.0;UPGRADE REQUIRED!!!;
BRKMI215;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0EA7;False;AMERICAN;BRASKEM PNA, R$ 21.50, 20-09-2024;21.5;2024-06-22T10:18:38.795Z;0.0;2024-06-22T10:18:38.795Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1718031424000;21.5;UPGRADE REQUIRED!!!;
BRKMU215;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0E85;False;EUROPEAN;BRASKEM PNA, R$ 21.50, 20-09-2024;21.5;2024-06-22T10:18:38.415Z;0.0;2024-06-22T10:18:38.415Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694790185000;21.5;UPGRADE REQUIRED!!!;
BRKMI220;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DM4;False;AMERICAN;BRASKEM PNA, R$ 22.00, 20-09-2024;22.0;2024-06-22T10:18:38.795Z;0.0;2024-06-22T10:18:38.795Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;CALL;1716402868000;22.0;UPGRADE REQUIRED!!!;
BRKMU220;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DM8;False;EUROPEAN;BRASKEM PNA, R$ 22.00, 20-09-2024;22.0;2024-06-22T10:18:38.415Z;0.0;2024-06-22T10:18:38.415Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1715792995000;22.0;UPGRADE REQUIRED!!!;
BRKMI225;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0E98;False;AMERICAN;BRASKEM PNA, R$ 22.50, 20-09-2024;22.5;2024-06-22T10:18:38.795Z;0.0;2024-06-22T10:18:38.795Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719244091000;CALL;-62167294412000;22.5;UPGRADE REQUIRED!!!;
BRKMU225;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0E93;False;EUROPEAN;BRASKEM PNA, R$ 22.50, 20-09-2024;22.5;2024-06-22T10:18:38.415Z;0.0;2024-06-22T10:18:38.415Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1718822744000;22.5;UPGRADE REQUIRED!!!;
BRKMI230;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRKM5I0DO0;False;AMERICAN;BRASKEM PNA, R$ 23.00, 20-09-2024;23.0;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;CALL;1694796471000;23.0;UPGRADE REQUIRED!!!;
BRKMU230;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRKM5U0DL0;False;EUROPEAN;BRASKEM PNA, R$ 23.00, 20-09-2024;23.0;2024-06-22T10:18:38.416Z;0.0;2024-06-22T10:18:38.416Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1694800546000;23.0;UPGRADE REQUIRED!!!;
