symbol;block_date;category;contract_size;days_to_maturity;due_date;exchange_id;isin;market_maker;maturity_type;name;strike;updated_at;close;created_at;financial_volume;high;low;open;variation;volume;ask;bid;quotationForm;security_category;spot_price;trades;cnpj;lastUpdatedDividendsAt;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning
SBSPL132;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRSBSP3L0BA4;False;EUROPEAN;SABESP ON, R$ 131.03, 20-12-2024;131.03;2024-06-22T10:18:38.819Z;0.0;2024-06-22T10:18:38.819Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;43776517000180;2024-04-27T01:30:23.769Z;0;0;1719234000000;CALL;1709581225000;131.03;UPGRADE REQUIRED!!!
SBSPX132;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRSBSP3X0BA0;False;EUROPEAN;SABESP ON, R$ 131.03, 20-12-2024;131.03;2024-06-22T10:18:38.960Z;0.0;2024-06-22T10:18:38.960Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;43776517000180;2024-04-27T01:30:23.769Z;0;0;1719234000000;PUT;1708372283000;131.03;UPGRADE REQUIRED!!!
SBSPA645;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0B59;False;EUROPEAN;SABESP ON, R$ 64.50, 17-01-2025;64.5;2024-06-22T10:18:38.376Z;0.0;2024-06-22T10:18:38.376Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705501162000;64.5;UPGRADE REQUIRED!!!
SBSPM645;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BM8;False;EUROPEAN;SABESP ON, R$ 64.50, 17-01-2025;64.5;2024-06-22T10:18:38.655Z;0.0;2024-06-22T10:18:38.655Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1705346718000;64.5;UPGRADE REQUIRED!!!
SBSPA650;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BF6;False;AMERICAN;SABESP ON, R$ 65.00, 17-01-2025;65.0;2024-06-22T10:18:38.376Z;0.0;2024-06-22T10:18:38.376Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1672323994000;65.0;UPGRADE REQUIRED!!!
SBSPM650;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0B62;False;EUROPEAN;SABESP ON, R$ 65.00, 17-01-2025;65.0;2024-06-22T10:18:38.655Z;0.0;2024-06-22T10:18:38.655Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1669310563000;65.0;UPGRADE REQUIRED!!!
SBSPA655;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0B75;False;EUROPEAN;SABESP ON, R$ 65.50, 17-01-2025;65.5;2024-06-22T10:18:38.376Z;0.0;2024-06-22T10:18:38.376Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705683389000;65.5;UPGRADE REQUIRED!!!
SBSPM655;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0B39;False;EUROPEAN;SABESP ON, R$ 65.50, 17-01-2025;65.5;2024-06-22T10:18:38.655Z;0.0;2024-06-22T10:18:38.655Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1704994378000;65.5;UPGRADE REQUIRED!!!
SBSPA660;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0B42;False;AMERICAN;SABESP ON, R$ 66.00, 17-01-2025;66.0;2024-06-22T10:18:38.376Z;0.0;2024-06-22T10:18:38.376Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1670937839000;66.0;UPGRADE REQUIRED!!!
SBSPM660;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BK2;False;EUROPEAN;SABESP ON, R$ 66.00, 17-01-2025;66.0;2024-06-22T10:18:38.655Z;0.0;2024-06-22T10:18:38.655Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1674065417000;66.0;UPGRADE REQUIRED!!!
SBSPA700;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BM2;False;AMERICAN;SABESP ON, R$ 70.00, 17-01-2025;70.0;2024-06-22T10:18:38.372Z;0.0;2024-06-22T10:18:38.372Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705509144000;70.0;UPGRADE REQUIRED!!!
SBSPM700;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BB1;False;EUROPEAN;SABESP ON, R$ 70.00, 17-01-2025;70.0;2024-06-22T10:18:38.652Z;0.0;2024-06-22T10:18:38.652Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1705680534000;70.0;UPGRADE REQUIRED!!!
SBSPA705;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BB5;False;EUROPEAN;SABESP ON, R$ 70.50, 17-01-2025;70.5;2024-06-22T10:18:38.372Z;0.0;2024-06-22T10:18:38.372Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705681156000;70.5;UPGRADE REQUIRED!!!
SBSPM705;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BF2;False;EUROPEAN;SABESP ON, R$ 70.50, 17-01-2025;70.5;2024-06-22T10:18:38.652Z;0.0;2024-06-22T10:18:38.652Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1705524719000;70.5;UPGRADE REQUIRED!!!
SBSPA710;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BH2;False;AMERICAN;SABESP ON, R$ 71.00, 17-01-2025;71.0;2024-06-22T10:18:38.372Z;0.0;2024-06-22T10:18:38.372Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1669311552000;71.0;UPGRADE REQUIRED!!!
SBSPM710;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BI6;False;EUROPEAN;SABESP ON, R$ 71.00, 17-01-2025;71.0;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1669310563000;71.0;UPGRADE REQUIRED!!!
SBSPA715;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0B91;False;EUROPEAN;SABESP ON, R$ 71.50, 17-01-2025;71.5;2024-06-22T10:18:38.372Z;0.0;2024-06-22T10:18:38.372Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705610329000;71.5;UPGRADE REQUIRED!!!
SBSPM715;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0AY5;False;EUROPEAN;SABESP ON, R$ 71.50, 17-01-2025;71.5;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1704907453000;71.5;UPGRADE REQUIRED!!!
SBSPA720;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0B18;False;AMERICAN;SABESP ON, R$ 72.00, 17-01-2025;72.0;2024-06-22T10:18:38.372Z;0.0;2024-06-22T10:18:38.372Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705588607000;72.0;UPGRADE REQUIRED!!!
SBSPM720;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0B13;False;EUROPEAN;SABESP ON, R$ 72.00, 17-01-2025;72.0;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1705596193000;72.0;UPGRADE REQUIRED!!!
SBSPA725;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BN0;False;EUROPEAN;SABESP ON, R$ 72.50, 17-01-2025;72.5;2024-06-22T10:18:38.372Z;0.0;2024-06-22T10:18:38.372Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705608778000;72.5;UPGRADE REQUIRED!!!
SBSPM725;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BC9;False;EUROPEAN;SABESP ON, R$ 72.50, 17-01-2025;72.5;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1703699081000;72.5;UPGRADE REQUIRED!!!
SBSPA730;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BA7;False;AMERICAN;SABESP ON, R$ 73.00, 17-01-2025;73.0;2024-06-22T10:18:38.372Z;0.0;2024-06-22T10:18:38.372Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1669311552000;73.0;UPGRADE REQUIRED!!!
SBSPM730;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0AZ2;False;EUROPEAN;SABESP ON, R$ 73.00, 17-01-2025;73.0;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1669310563000;73.0;UPGRADE REQUIRED!!!
SBSPA735;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BI0;False;EUROPEAN;SABESP ON, R$ 73.50, 17-01-2025;73.5;2024-06-22T10:18:38.372Z;0.0;2024-06-22T10:18:38.372Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705325617000;73.5;UPGRADE REQUIRED!!!
SBSPM735;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BE5;False;EUROPEAN;SABESP ON, R$ 73.50, 17-01-2025;73.5;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1705610009000;73.5;UPGRADE REQUIRED!!!
SBSPA740;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BJ8;False;AMERICAN;SABESP ON, R$ 74.00, 17-01-2025;74.0;2024-06-22T10:18:38.372Z;0.0;2024-06-22T10:18:38.372Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1669311552000;74.0;UPGRADE REQUIRED!!!
SBSPM740;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0B70;False;EUROPEAN;SABESP ON, R$ 74.00, 17-01-2025;74.0;2024-06-22T10:18:38.663Z;0.0;2024-06-22T10:18:38.663Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1669310563000;74.0;UPGRADE REQUIRED!!!
SBSPA745;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0AZ6;False;EUROPEAN;SABESP ON, R$ 74.50, 17-01-2025;74.5;2024-06-22T10:18:38.380Z;0.0;2024-06-22T10:18:38.380Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705588005000;74.5;UPGRADE REQUIRED!!!
SBSPM745;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BO4;False;EUROPEAN;SABESP ON, R$ 74.50, 17-01-2025;74.5;2024-06-22T10:18:38.663Z;0.0;2024-06-22T10:18:38.663Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1705524011000;74.5;UPGRADE REQUIRED!!!
SBSPA750;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BC3;False;AMERICAN;SABESP ON, R$ 75.00, 17-01-2025;75.0;2024-06-22T10:18:38.380Z;0.0;2024-06-22T10:18:38.380Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705686658000;75.0;UPGRADE REQUIRED!!!
SBSPM750;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0B54;False;EUROPEAN;SABESP ON, R$ 75.00, 17-01-2025;75.0;2024-06-22T10:18:38.661Z;0.0;2024-06-22T10:18:38.661Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1705686412000;75.0;UPGRADE REQUIRED!!!
SBSPA755;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BL4;False;EUROPEAN;SABESP ON, R$ 75.50, 17-01-2025;75.5;2024-06-22T10:18:38.380Z;0.0;2024-06-22T10:18:38.380Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;75.5;UPGRADE REQUIRED!!!
SBSPM755;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BG0;False;EUROPEAN;SABESP ON, R$ 75.50, 17-01-2025;75.5;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.661Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;75.5;UPGRADE REQUIRED!!!
SBSPA760;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0B00;False;AMERICAN;SABESP ON, R$ 76.00, 17-01-2025;76.0;2024-06-22T10:18:38.380Z;0.0;2024-06-22T10:18:38.380Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705595930000;76.0;UPGRADE REQUIRED!!!
SBSPM760;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0B21;False;EUROPEAN;SABESP ON, R$ 76.00, 17-01-2025;76.0;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1669310563000;76.0;UPGRADE REQUIRED!!!
SBSPA765;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BK6;False;EUROPEAN;SABESP ON, R$ 76.50, 17-01-2025;76.5;2024-06-22T10:18:38.380Z;0.0;2024-06-22T10:18:38.380Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;76.5;UPGRADE REQUIRED!!!
SBSPM765;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BA3;False;EUROPEAN;SABESP ON, R$ 76.50, 17-01-2025;76.5;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;76.5;UPGRADE REQUIRED!!!
SBSPA770;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BG4;False;AMERICAN;SABESP ON, R$ 77.00, 17-01-2025;77.0;2024-06-22T10:18:38.380Z;0.0;2024-06-22T10:18:38.380Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705347541000;77.0;UPGRADE REQUIRED!!!
SBSPM770;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0B96;False;EUROPEAN;SABESP ON, R$ 77.00, 17-01-2025;77.0;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1705585627000;77.0;UPGRADE REQUIRED!!!
SBSPA775;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BP5;False;EUROPEAN;SABESP ON, R$ 77.50, 17-01-2025;77.5;2024-06-22T10:18:38.380Z;0.0;2024-06-22T10:18:38.380Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;77.5;UPGRADE REQUIRED!!!
SBSPM775;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BH8;False;EUROPEAN;SABESP ON, R$ 77.50, 17-01-2025;77.5;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;77.5;UPGRADE REQUIRED!!!
SBSPA780;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0AY9;False;AMERICAN;SABESP ON, R$ 78.00, 17-01-2025;78.0;2024-06-22T10:18:38.380Z;0.0;2024-06-22T10:18:38.380Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705084771000;78.0;UPGRADE REQUIRED!!!
SBSPM780;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BL0;False;EUROPEAN;SABESP ON, R$ 78.00, 17-01-2025;78.0;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1669310563000;78.0;UPGRADE REQUIRED!!!
SBSPA785;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BE9;False;EUROPEAN;SABESP ON, R$ 78.50, 17-01-2025;78.5;2024-06-22T10:18:38.380Z;0.0;2024-06-22T10:18:38.380Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;78.5;UPGRADE REQUIRED!!!
SBSPM785;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BD7;False;EUROPEAN;SABESP ON, R$ 78.50, 17-01-2025;78.5;2024-06-22T10:18:38.662Z;0.0;2024-06-22T10:18:38.662Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;78.5;UPGRADE REQUIRED!!!
SBSPA790;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BD1;False;AMERICAN;SABESP ON, R$ 79.00, 17-01-2025;79.0;2024-06-22T10:18:38.379Z;0.0;2024-06-22T10:18:38.379Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705083248000;79.0;UPGRADE REQUIRED!!!
SBSPM790;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0B47;False;EUROPEAN;SABESP ON, R$ 79.00, 17-01-2025;79.0;2024-06-22T10:18:38.661Z;0.0;2024-06-22T10:18:38.661Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1669310563000;79.0;UPGRADE REQUIRED!!!
SBSPA795;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0BO8;False;EUROPEAN;SABESP ON, R$ 79.50, 17-01-2025;79.5;2024-06-22T10:18:38.379Z;0.0;2024-06-22T10:18:38.379Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;79.5;UPGRADE REQUIRED!!!
SBSPM795;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BJ4;False;EUROPEAN;SABESP ON, R$ 79.50, 17-01-2025;79.5;2024-06-22T10:18:38.661Z;0.0;2024-06-22T10:18:38.661Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;79.5;UPGRADE REQUIRED!!!
SBSPA800;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0B83;False;AMERICAN;SABESP ON, R$ 80.00, 17-01-2025;80.0;2024-06-22T10:18:38.376Z;0.0;2024-06-22T10:18:38.376Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1705594622000;80.0;UPGRADE REQUIRED!!!
SBSPM800;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0B05;False;EUROPEAN;SABESP ON, R$ 80.00, 17-01-2025;80.0;2024-06-22T10:18:38.656Z;0.0;2024-06-22T10:18:38.656Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1705334847000;80.0;UPGRADE REQUIRED!!!
SBSPA895;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0B34;False;EUROPEAN;SABESP ON, R$ 89.50, 17-01-2025;89.5;2024-06-22T10:18:38.387Z;0.0;2024-06-22T10:18:38.387Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;89.5;UPGRADE REQUIRED!!!
SBSPM895;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BN6;False;EUROPEAN;SABESP ON, R$ 89.50, 17-01-2025;89.5;2024-06-22T10:18:38.570Z;0.0;2024-06-22T10:18:38.570Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;89.5;UPGRADE REQUIRED!!!
SBSPA900;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0B67;False;AMERICAN;SABESP ON, R$ 90.00, 17-01-2025;90.0;2024-06-22T10:18:38.381Z;0.0;2024-06-22T10:18:38.381Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;90.0;UPGRADE REQUIRED!!!
SBSPM900;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0B88;False;EUROPEAN;SABESP ON, R$ 90.00, 17-01-2025;90.0;2024-06-22T10:18:38.563Z;0.0;2024-06-22T10:18:38.563Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;90.0;UPGRADE REQUIRED!!!
SBSPA905;2025-01-16;CALL;100;144;2025-01-17;BOVESPA;BRSBSP3A0B26;False;EUROPEAN;SABESP ON, R$ 90.50, 17-01-2025;90.5;2024-06-22T10:18:38.381Z;0.0;2024-06-22T10:18:38.381Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;90.5;UPGRADE REQUIRED!!!
SBSPM905;2025-01-16;PUT;100;144;2025-01-17;BOVESPA;BRSBSP3M0BP1;False;EUROPEAN;SABESP ON, R$ 90.50, 17-01-2025;90.5;2024-06-22T10:18:38.563Z;0.0;2024-06-22T10:18:38.563Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;90.5;UPGRADE REQUIRED!!!
SBSPB610;2025-02-20;CALL;100;169;2025-02-21;BOVESPA;BRSBSP3B0BN9;False;AMERICAN;SABESP ON, R$ 61.00, 21-02-2025;61.0;2024-06-22T10:18:38.976Z;0.0;2024-06-22T10:18:38.976Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1708101185000;61.0;UPGRADE REQUIRED!!!
SBSPN610;2025-02-20;PUT;100;169;2025-02-21;BOVESPA;BRSBSP3N0B03;False;EUROPEAN;SABESP ON, R$ 61.00, 21-02-2025;61.0;2024-06-22T10:18:38.430Z;0.0;2024-06-22T10:18:38.430Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1718900907000;61.0;UPGRADE REQUIRED!!!
SBSPB615;2025-02-20;CALL;100;169;2025-02-21;BOVESPA;BRSBSP3B0AN1;False;EUROPEAN;SABESP ON, R$ 61.50, 21-02-2025;61.5;2024-06-22T10:18:38.976Z;0.0;2024-06-22T10:18:38.976Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;61.5;UPGRADE REQUIRED!!!
SBSPN615;2025-02-20;PUT;100;169;2025-02-21;BOVESPA;BRSBSP3N0BL9;False;EUROPEAN;SABESP ON, R$ 61.50, 21-02-2025;61.5;2024-06-22T10:18:38.430Z;0.0;2024-06-22T10:18:38.430Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;61.5;UPGRADE REQUIRED!!!
SBSPB620;2025-02-20;CALL;100;169;2025-02-21;BOVESPA;BRSBSP3B0A82;False;AMERICAN;SABESP ON, R$ 62.00, 21-02-2025;62.0;2024-06-22T10:18:38.976Z;0.0;2024-06-22T10:18:38.976Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1676656463000;62.0;UPGRADE REQUIRED!!!
SBSPN620;2025-02-20;PUT;100;169;2025-02-21;BOVESPA;BRSBSP3N0AJ5;False;EUROPEAN;SABESP ON, R$ 62.00, 21-02-2025;62.0;2024-06-22T10:18:38.430Z;0.0;2024-06-22T10:18:38.430Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1676402505000;62.0;UPGRADE REQUIRED!!!
SBSPB625;2025-02-20;CALL;100;169;2025-02-21;BOVESPA;BRSBSP3B0AR2;False;EUROPEAN;SABESP ON, R$ 62.50, 21-02-2025;62.5;2024-06-22T10:18:38.976Z;0.0;2024-06-22T10:18:38.976Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;62.5;UPGRADE REQUIRED!!!
SBSPN625;2025-02-20;PUT;100;169;2025-02-21;BOVESPA;BRSBSP3N0AP2;False;EUROPEAN;SABESP ON, R$ 62.50, 21-02-2025;62.5;2024-06-22T10:18:38.430Z;0.0;2024-06-22T10:18:38.430Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;62.5;UPGRADE REQUIRED!!!
SBSPB630;2025-02-20;CALL;100;169;2025-02-21;BOVESPA;BRSBSP3B0AO9;False;AMERICAN;SABESP ON, R$ 63.00, 21-02-2025;63.0;2024-06-22T10:18:38.976Z;0.0;2024-06-22T10:18:38.976Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1708009199000;63.0;UPGRADE REQUIRED!!!
SBSPN630;2025-02-20;PUT;100;169;2025-02-21;BOVESPA;BRSBSP3N0A38;False;EUROPEAN;SABESP ON, R$ 63.00, 21-02-2025;63.0;2024-06-22T10:18:38.430Z;0.0;2024-06-22T10:18:38.430Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1676402505000;63.0;UPGRADE REQUIRED!!!
