symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;warning;quotation_form
BBASU474;BRASIL ON, R$ 21.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;21.64;100;BOVESPA;2024-06-22T10:18:38.401Z;2024-06-22T10:18:38.401Z;0.0;26.61;BRBBAS3U0VW3;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1718374836000;21.64;00000000000191;UPGRADE REQUIRED!!!;
BBASI457;BRASIL ON, R$ 21.76, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;21.76;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0XQ7;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1688582413000;21.76;00000000000191;UPGRADE REQUIRED!!!;
BBASU457;BRASIL ON, R$ 21.76, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;21.76;100;BOVESPA;2024-06-22T10:18:38.405Z;2024-06-22T10:18:38.405Z;0.0;26.61;BRBBAS3U0XD9;7;False;2024-09-19;64;;0;0;1719244072000;PUT;1688582413000;21.76;00000000000191;UPGRADE REQUIRED!!!;
BBASI460;BRASIL ON, R$ 21.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;21.89;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0XF0;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1694800146000;21.89;00000000000191;UPGRADE REQUIRED!!!;
BBASU460;BRASIL ON, R$ 21.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;21.89;100;BOVESPA;2024-06-22T10:18:38.405Z;2024-06-22T10:18:38.405Z;0.0;26.61;BRBBAS3U0X32;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1694797596000;21.89;00000000000191;UPGRADE REQUIRED!!!;
BBASI462;BRASIL ON, R$ 22.01, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;22.01;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0WS5;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1718721130000;22.01;00000000000191;UPGRADE REQUIRED!!!;
BBASU462;BRASIL ON, R$ 22.01, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;22.01;100;BOVESPA;2024-06-22T10:18:38.405Z;2024-06-22T10:18:38.405Z;0.0;26.61;BRBBAS3U0WL4;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1694719596000;22.01;00000000000191;UPGRADE REQUIRED!!!;
BBASI465;BRASIL ON, R$ 22.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;22.14;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0WR7;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1688582413000;22.14;00000000000191;UPGRADE REQUIRED!!!;
BBASU465;BRASIL ON, R$ 22.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;22.14;100;BOVESPA;2024-06-22T10:18:38.405Z;2024-06-22T10:18:38.405Z;0.0;26.61;BRBBAS3U0WB5;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1694719596000;22.14;00000000000191;UPGRADE REQUIRED!!!;
BBASI467;BRASIL ON, R$ 22.26, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;22.26;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0WY3;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1718732560000;22.26;00000000000191;UPGRADE REQUIRED!!!;
BBASU467;BRASIL ON, R$ 22.26, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;22.26;100;BOVESPA;2024-06-22T10:18:38.405Z;2024-06-22T10:18:38.405Z;0.0;26.61;BRBBAS3U0XJ6;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1688582413000;22.26;00000000000191;UPGRADE REQUIRED!!!;
BBASI470;BRASIL ON, R$ 22.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;22.39;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0XP9;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1694800651000;22.39;00000000000191;UPGRADE REQUIRED!!!;
BBASU470;BRASIL ON, R$ 22.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;22.39;100;BOVESPA;2024-06-22T10:18:38.401Z;2024-06-22T10:18:38.401Z;0.0;26.61;BRBBAS3U0WJ8;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1694786948000;22.39;00000000000191;UPGRADE REQUIRED!!!;
BBASI472;BRASIL ON, R$ 22.51, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;22.51;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0XC7;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1718732031000;22.51;00000000000191;UPGRADE REQUIRED!!!;
BBASU472;BRASIL ON, R$ 22.51, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;22.51;100;BOVESPA;2024-06-22T10:18:38.401Z;2024-06-22T10:18:38.401Z;0.0;26.61;BRBBAS3U0WW1;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1688582413000;22.51;00000000000191;UPGRADE REQUIRED!!!;
BBASI475;BRASIL ON, R$ 22.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;22.64;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0WJ4;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1694800485000;22.64;00000000000191;UPGRADE REQUIRED!!!;
BBASU475;BRASIL ON, R$ 22.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;22.64;100;BOVESPA;2024-06-22T10:18:38.401Z;2024-06-22T10:18:38.401Z;0.0;26.61;BRBBAS3U0X99;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1694794692000;22.64;00000000000191;UPGRADE REQUIRED!!!;
BBASI477;BRASIL ON, R$ 22.76, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;22.76;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0XS3;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1688582413000;22.76;00000000000191;UPGRADE REQUIRED!!!;
BBASU477;BRASIL ON, R$ 22.76, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;22.76;100;BOVESPA;2024-06-22T10:18:38.402Z;2024-06-22T10:18:38.402Z;0.0;26.61;BRBBAS3U0WE9;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1688582413000;22.76;00000000000191;UPGRADE REQUIRED!!!;
BBASI50;BRASIL ON, R$ 22.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;22.89;100;BOVESPA;2024-06-22T10:18:39.006Z;2024-06-22T10:18:39.006Z;0.0;26.61;BRBBAS3I0V47;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1718896039000;22.89;00000000000191;UPGRADE REQUIRED!!!;
BBASU50;BRASIL ON, R$ 22.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;22.89;100;BOVESPA;2024-06-22T10:18:38.269Z;2024-06-22T10:18:38.269Z;0.0;26.61;BRBBAS3U0V67;7;False;2024-09-19;64;;0;0;1719244070000;PUT;1718374874000;22.89;00000000000191;UPGRADE REQUIRED!!!;
BBASI482;BRASIL ON, R$ 23.01, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;23.01;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0WL0;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1718894874000;23.01;00000000000191;UPGRADE REQUIRED!!!;
BBASU482;BRASIL ON, R$ 23.01, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;23.01;100;BOVESPA;2024-06-22T10:18:38.402Z;2024-06-22T10:18:38.402Z;0.0;26.61;BRBBAS3U0WT7;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1718133427000;23.01;00000000000191;UPGRADE REQUIRED!!!;
BBASI485;BRASIL ON, R$ 23.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;23.14;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0WI6;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1694800235000;23.14;00000000000191;UPGRADE REQUIRED!!!;
BBASU485;BRASIL ON, R$ 23.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;23.14;100;BOVESPA;2024-06-22T10:18:38.402Z;2024-06-22T10:18:38.402Z;0.0;26.61;BRBBAS3U0XM0;7;False;2024-09-19;64;;0;0;1719244072000;PUT;1718377037000;23.14;00000000000191;UPGRADE REQUIRED!!!;
BBASI487;BRASIL ON, R$ 23.26, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;23.26;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0XI4;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1688582413000;23.26;00000000000191;UPGRADE REQUIRED!!!;
BBASU487;BRASIL ON, R$ 23.26, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;23.26;100;BOVESPA;2024-06-22T10:18:38.402Z;2024-06-22T10:18:38.402Z;0.0;26.61;BRBBAS3U0X08;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1688582413000;23.26;00000000000191;UPGRADE REQUIRED!!!;
BBASI490;BRASIL ON, R$ 23.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;23.39;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0W79;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1694800544000;23.39;00000000000191;UPGRADE REQUIRED!!!;
BBASU490;BRASIL ON, R$ 23.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;23.39;100;BOVESPA;2024-06-22T10:18:38.402Z;2024-06-22T10:18:38.402Z;0.0;26.61;BRBBAS3U0WC3;7;False;2024-09-19;64;;0;0;1719244073000;PUT;1713879009000;23.39;00000000000191;UPGRADE REQUIRED!!!;
BBASI492;BRASIL ON, R$ 23.51, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;23.51;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0WB1;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1688582413000;23.51;00000000000191;UPGRADE REQUIRED!!!;
BBASU492;BRASIL ON, R$ 23.51, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;23.51;100;BOVESPA;2024-06-22T10:18:38.402Z;2024-06-22T10:18:38.402Z;0.0;26.61;BRBBAS3U0XU3;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1688582413000;23.51;00000000000191;UPGRADE REQUIRED!!!;
BBASI495;BRASIL ON, R$ 23.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;23.64;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0XD5;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1694800782000;23.64;00000000000191;UPGRADE REQUIRED!!!;
BBASU495;BRASIL ON, R$ 23.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;23.64;100;BOVESPA;2024-06-22T10:18:38.402Z;2024-06-22T10:18:38.402Z;0.0;26.61;BRBBAS3U0X57;7;False;2024-09-19;64;;0;0;1719243667000;PUT;1719243547000;23.64;00000000000191;UPGRADE REQUIRED!!!;
BBASI497;BRASIL ON, R$ 23.76, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;23.76;100;BOVESPA;2024-06-22T10:18:38.922Z;2024-06-22T10:18:38.922Z;0.0;26.61;BRBBAS3I0XA1;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1718890387000;23.76;00000000000191;UPGRADE REQUIRED!!!;
BBASU497;BRASIL ON, R$ 23.76, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;23.76;100;BOVESPA;2024-06-22T10:18:38.402Z;2024-06-22T10:18:38.402Z;0.0;26.61;BRBBAS3U0X65;7;False;2024-09-19;64;;0;0;1719244072000;PUT;1688582413000;23.76;00000000000191;UPGRADE REQUIRED!!!;
BBASI500;BRASIL ON, R$ 23.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;23.89;100;BOVESPA;2024-06-22T10:18:38.919Z;2024-06-22T10:18:38.919Z;0.0;26.61;BRBBAS3I0WF2;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1694795443000;23.89;00000000000191;UPGRADE REQUIRED!!!;
BBASU500;BRASIL ON, R$ 23.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;23.89;100;BOVESPA;2024-06-22T10:18:38.400Z;2024-06-22T10:18:38.400Z;0.0;26.61;BRBBAS3U0W09;7;False;2024-09-19;64;;0;0;1719238492000;PUT;1718379182000;23.89;00000000000191;UPGRADE REQUIRED!!!;
BBASI505;BRASIL ON, R$ 24.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;24.14;100;BOVESPA;2024-06-22T10:18:38.919Z;2024-06-22T10:18:38.919Z;0.0;26.61;BRBBAS3I0VY5;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1718905808000;24.14;00000000000191;UPGRADE REQUIRED!!!;
BBASU505;BRASIL ON, R$ 24.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;24.14;100;BOVESPA;2024-06-22T10:18:38.400Z;2024-06-22T10:18:38.400Z;0.0;26.61;BRBBAS3U0X81;7;False;2024-09-19;64;;0;0;1719244072000;PUT;1718889808000;24.14;00000000000191;UPGRADE REQUIRED!!!;
BBASI510;BRASIL ON, R$ 24.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;24.39;100;BOVESPA;2024-06-22T10:18:38.920Z;2024-06-22T10:18:38.920Z;0.0;26.61;BRBBAS3I0XK0;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1713192695000;24.39;00000000000191;UPGRADE REQUIRED!!!;
BBASU510;BRASIL ON, R$ 24.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;24.39;100;BOVESPA;2024-06-22T10:18:38.396Z;2024-06-22T10:18:38.396Z;0.0;26.61;BRBBAS3U0XL2;7;False;2024-09-19;64;;0;0;1719244072000;PUT;1718285133000;24.39;00000000000191;UPGRADE REQUIRED!!!;
BBASI515;BRASIL ON, R$ 24.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;24.64;100;BOVESPA;2024-06-22T10:18:38.920Z;2024-06-22T10:18:38.920Z;0.0;26.61;BRBBAS3I0X86;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1718904156000;24.64;00000000000191;UPGRADE REQUIRED!!!;
BBASU515;BRASIL ON, R$ 24.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;24.64;100;BOVESPA;2024-06-22T10:18:38.396Z;2024-06-22T10:18:38.396Z;0.0;26.61;BRBBAS3U0X73;7;False;2024-09-19;64;;0;0;1719244072000;PUT;1716563075000;24.64;00000000000191;UPGRADE REQUIRED!!!;
BBASI520;BRASIL ON, R$ 24.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;24.89;100;BOVESPA;2024-06-22T10:18:38.920Z;2024-06-22T10:18:38.920Z;0.0;26.61;BRBBAS3I0X52;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1688582413000;24.89;00000000000191;UPGRADE REQUIRED!!!;
BBASU520;BRASIL ON, R$ 24.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;24.89;100;BOVESPA;2024-06-22T10:18:38.397Z;2024-06-22T10:18:38.397Z;0.0;26.78;BRBBAS3U0X16;7;False;2024-09-19;64;;0;0;1719245141000;PUT;1719245141000;24.89;00000000000191;UPGRADE REQUIRED!!!;
BBASI525;BRASIL ON, R$ 25.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;25.14;100;BOVESPA;2024-06-22T10:18:38.920Z;2024-06-22T10:18:38.920Z;0.0;26.61;BRBBAS3I0WC9;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1715887113000;25.14;00000000000191;UPGRADE REQUIRED!!!;
BBASU525;BRASIL ON, R$ 25.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;25.14;100;BOVESPA;2024-06-22T10:18:38.397Z;2024-06-22T10:18:38.397Z;0.0;26.61;BRBBAS3U0X24;7;False;2024-09-19;64;;0;0;1719244073000;PUT;1719216332000;25.14;00000000000191;UPGRADE REQUIRED!!!;
BBASI530;BRASIL ON, R$ 25.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;25.39;100;BOVESPA;2024-06-22T10:18:38.920Z;2024-06-22T10:18:38.920Z;0.0;26.61;BRBBAS3I0W61;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1688582413000;25.39;00000000000191;UPGRADE REQUIRED!!!;
BBASU530;BRASIL ON, R$ 25.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;25.39;100;BOVESPA;2024-06-22T10:18:38.397Z;2024-06-22T10:18:38.397Z;0.0;26.61;BRBBAS3U0WF6;7;False;2024-09-19;64;;0;0;1719244073000;PUT;1718715830000;25.39;00000000000191;UPGRADE REQUIRED!!!;
BBASI535;BRASIL ON, R$ 25.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;25.64;100;BOVESPA;2024-06-22T10:18:38.920Z;2024-06-22T10:18:38.920Z;0.0;26.61;BRBBAS3I0WW7;7;False;2024-09-19;64;;0;0;1719244072000;CALL;1718297168000;25.64;00000000000191;UPGRADE REQUIRED!!!;
BBASU535;BRASIL ON, R$ 25.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;25.64;100;BOVESPA;2024-06-22T10:18:38.397Z;2024-06-22T10:18:38.397Z;0.0;26.61;BRBBAS3U0WH2;7;False;2024-09-19;64;;0;0;1719244071000;PUT;1719243934000;25.64;00000000000191;UPGRADE REQUIRED!!!;
BBASI540;BRASIL ON, R$ 25.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;25.89;100;BOVESPA;2024-06-22T10:18:38.920Z;2024-06-22T10:18:38.920Z;0.0;26.61;BRBBAS3I0W38;7;False;2024-09-19;64;;0;0;1719244071000;CALL;1718804815000;25.89;00000000000191;UPGRADE REQUIRED!!!;
BBASU540;BRASIL ON, R$ 25.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;25.89;100;BOVESPA;2024-06-22T10:18:38.397Z;2024-06-22T10:18:38.397Z;0.0;26.61;BRBBAS3U0WQ3;7;False;2024-09-19;64;;0;0;1719244071000;PUT;1719243303000;25.89;00000000000191;UPGRADE REQUIRED!!!;
BBASI545;BRASIL ON, R$ 26.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;26.14;100;BOVESPA;2024-06-22T10:18:38.920Z;2024-06-22T10:18:38.920Z;0.0;26.61;BRBBAS3I0XG8;7;False;2024-09-19;64;;0;0;1719244975000;CALL;1718721405000;26.14;00000000000191;UPGRADE REQUIRED!!!;
BBASU545;BRASIL ON, R$ 26.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;26.14;100;BOVESPA;2024-06-22T10:18:38.397Z;2024-06-22T10:18:38.397Z;0.0;26.61;BRBBAS3U0W58;7;False;2024-09-19;64;;0;0;1719244072000;PUT;1718913084000;26.14;00000000000191;UPGRADE REQUIRED!!!;
BBASI550;BRASIL ON, R$ 26.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;26.39;100;BOVESPA;2024-06-22T10:18:38.918Z;2024-06-22T10:18:38.918Z;0.0;26.95;BRBBAS3I0W95;7;False;2024-09-19;64;;0;0;1719244072000;CALL;1719239881000;26.39;00000000000191;UPGRADE REQUIRED!!!;
BBASU550;BRASIL ON, R$ 26.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;26.39;100;BOVESPA;2024-06-22T10:18:38.397Z;2024-06-22T10:18:38.397Z;0.0;26.92;BRBBAS3U0XS7;7;False;2024-09-19;64;;0;0;1719244394000;PUT;1719240001000;26.39;00000000000191;UPGRADE REQUIRED!!!;
BBASI555;BRASIL ON, R$ 26.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;26.64;100;BOVESPA;2024-06-22T10:18:38.918Z;2024-06-22T10:18:38.918Z;0.0;26.61;BRBBAS3I0WA3;7;False;2024-09-19;64;;0;0;1719244070000;CALL;1719216331000;26.64;00000000000191;UPGRADE REQUIRED!!!;
BBASU555;BRASIL ON, R$ 26.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;26.64;100;BOVESPA;2024-06-22T10:18:38.397Z;2024-06-22T10:18:38.397Z;0.0;26.76;BRBBAS3U0W33;7;False;2024-09-19;64;;0;0;1719244422000;PUT;1719244422000;26.64;00000000000191;UPGRADE REQUIRED!!!;
BBASI560;BRASIL ON, R$ 26.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;26.89;100;BOVESPA;2024-06-22T10:18:38.918Z;2024-06-22T10:18:38.918Z;0.0;26.8;BRBBAS3I0W04;7;False;2024-09-19;64;;0;0;1719244939000;CALL;1719244939000;26.89;00000000000191;UPGRADE REQUIRED!!!;
BBASU560;BRASIL ON, R$ 26.89, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;26.89;100;BOVESPA;2024-06-22T10:18:38.397Z;2024-06-22T10:18:38.397Z;0.0;26.98;BRBBAS3U0XR9;7;False;2024-09-19;64;;0;0;1719244072000;PUT;1719237103000;26.89;00000000000191;UPGRADE REQUIRED!!!;
BBASI565;BRASIL ON, R$ 27.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;27.14;100;BOVESPA;2024-06-22T10:18:38.918Z;2024-06-22T10:18:38.918Z;0.0;26.61;BRBBAS3I0XR5;7;False;2024-09-19;64;;0;0;1719244927000;CALL;1718729868000;27.14;00000000000191;UPGRADE REQUIRED!!!;
BBASU565;BRASIL ON, R$ 27.14, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;27.14;100;BOVESPA;2024-06-22T10:18:38.398Z;2024-06-22T10:18:38.398Z;0.0;26.61;BRBBAS3U0XC1;7;False;2024-09-19;64;;0;0;1719244071000;PUT;1719216331000;27.14;00000000000191;UPGRADE REQUIRED!!!;
BBASI570;BRASIL ON, R$ 27.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;27.39;100;BOVESPA;2024-06-22T10:18:38.918Z;2024-06-22T10:18:38.918Z;0.0;26.61;BRBBAS3I0WD7;7;False;2024-09-19;64;;0;0;1719244913000;CALL;1719236899000;27.39;00000000000191;UPGRADE REQUIRED!!!;
BBASU570;BRASIL ON, R$ 27.39, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;27.39;100;BOVESPA;2024-06-22T10:18:38.398Z;2024-06-22T10:18:38.398Z;0.0;26.61;BRBBAS3U0XO6;7;False;2024-09-19;64;;0;0;1719244071000;PUT;1718632012000;27.39;00000000000191;UPGRADE REQUIRED!!!;
BBASI575;BRASIL ON, R$ 27.64, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;27.64;100;BOVESPA;2024-06-22T10:18:38.918Z;2024-06-22T10:18:38.918Z;0.0;26.61;BRBBAS3I0WQ9;7;False;2024-09-19;64;;0;0;1719244902000;CALL;1719243794000;27.64;00000000000191;UPGRADE REQUIRED!!!;
