symbol;block_date;category;contract_size;days_to_maturity;due_date;exchange_id;isin;market_maker;maturity_type;name;strike;updated_at;close;created_at;financial_volume;high;low;open;variation;volume;ask;bid;quotationForm;security_category;spot_price;trades;cnpj;lastUpdatedDividendsAt;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning;has_options
CPLEH154;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRCPLE6H0AT2;False;AMERICAN;COPEL PNB, R$ 15.47, 16-08-2024;15.47;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;15.47;UPGRADE REQUIRED!!!;
CPLET154;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRCPLE6T0AS0;False;EUROPEAN;COPEL PNB, R$ 15.47, 16-08-2024;15.47;2024-06-22T10:18:38.674Z;0.0;2024-06-22T10:18:38.674Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;15.47;UPGRADE REQUIRED!!!;
CPLEH160;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRCPLE6H0A68;False;AMERICAN;COPEL PNB, R$ 15.97, 16-08-2024;15.97;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;15.97;UPGRADE REQUIRED!!!;
CPLET160;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRCPLE6T0AE0;False;EUROPEAN;COPEL PNB, R$ 15.97, 16-08-2024;15.97;2024-06-22T10:18:38.675Z;0.0;2024-06-22T10:18:38.675Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;15.97;UPGRADE REQUIRED!!!;
CPLEH164;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRCPLE6H0AS4;False;AMERICAN;COPEL PNB, R$ 16.47, 16-08-2024;16.47;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;16.47;UPGRADE REQUIRED!!!;
CPLET164;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRCPLE6T0AM3;False;EUROPEAN;COPEL PNB, R$ 16.47, 16-08-2024;16.47;2024-06-22T10:18:38.674Z;0.0;2024-06-22T10:18:38.674Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;16.47;UPGRADE REQUIRED!!!;
CPLEH170;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRCPLE6H0AA2;False;AMERICAN;COPEL PNB, R$ 16.97, 16-08-2024;16.97;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;16.97;UPGRADE REQUIRED!!!;
CPLET170;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRCPLE6T0AC4;False;EUROPEAN;COPEL PNB, R$ 16.97, 16-08-2024;16.97;2024-06-22T10:18:38.674Z;0.0;2024-06-22T10:18:38.674Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;16.97;UPGRADE REQUIRED!!!;
CPLEH180;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRCPLE6H0AD6;False;AMERICAN;COPEL PNB, R$ 17.97, 16-08-2024;17.97;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;CALL;1688582413000;17.97;UPGRADE REQUIRED!!!;
CPLET180;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRCPLE6T0A14;False;EUROPEAN;COPEL PNB, R$ 17.97, 16-08-2024;17.97;2024-06-22T10:18:38.674Z;0.0;2024-06-22T10:18:38.674Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;17.97;UPGRADE REQUIRED!!!;
CPLEH190;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRCPLE6H0A76;False;AMERICAN;COPEL PNB, R$ 18.97, 16-08-2024;18.97;2024-06-22T10:18:38.829Z;0.0;2024-06-22T10:18:38.829Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;CALL;1688582413000;18.97;UPGRADE REQUIRED!!!;
CPLET190;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRCPLE6T09Z5;False;EUROPEAN;COPEL PNB, R$ 18.97, 16-08-2024;18.97;2024-06-22T10:18:38.674Z;0.0;2024-06-22T10:18:38.674Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;18.97;UPGRADE REQUIRED!!!;
CPLEH200;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRCPLE6H0A27;False;AMERICAN;COPEL PNB, R$ 19.97, 16-08-2024;19.97;2024-06-22T10:18:38.827Z;0.0;2024-06-22T10:18:38.827Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;CALL;1688582413000;19.97;UPGRADE REQUIRED!!!;
CPLET200;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRCPLE6T09Y8;False;EUROPEAN;COPEL PNB, R$ 19.97, 16-08-2024;19.97;2024-06-22T10:18:38.669Z;0.0;2024-06-22T10:18:38.669Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1718894747000;19.97;UPGRADE REQUIRED!!!;
CPLEI655;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I0A25;False;AMERICAN;COPEL PNB, R$ 6.55, 20-09-2024;6.55;2024-06-22T10:18:38.971Z;0.0;2024-06-22T10:18:38.971Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;6.55;UPGRADE REQUIRED!!!;
CPLEU655;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09Y6;False;EUROPEAN;COPEL PNB, R$ 6.55, 20-09-2024;6.55;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;6.55;UPGRADE REQUIRED!!!;
CPLEI675;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09X3;False;AMERICAN;COPEL PNB, R$ 6.75, 20-09-2024;6.75;2024-06-22T10:18:38.971Z;0.0;2024-06-22T10:18:38.971Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;6.75;UPGRADE REQUIRED!!!;
CPLEU675;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09W0;False;EUROPEAN;COPEL PNB, R$ 6.75, 20-09-2024;6.75;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;6.75;UPGRADE REQUIRED!!!;
CPLEI700;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09C7;False;AMERICAN;COPEL PNB, R$ 6.95, 20-09-2024;6.95;2024-06-22T10:18:38.972Z;0.0;2024-06-22T10:18:38.972Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;6.95;UPGRADE REQUIRED!!!;
CPLEU700;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09E8;False;EUROPEAN;COPEL PNB, R$ 6.95, 20-09-2024;6.95;2024-06-22T10:18:38.836Z;0.0;2024-06-22T10:18:38.836Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;6.95;UPGRADE REQUIRED!!!;
CPLEI715;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I0A58;False;AMERICAN;COPEL PNB, R$ 7.15, 20-09-2024;7.15;2024-06-22T10:18:38.972Z;0.0;2024-06-22T10:18:38.972Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;7.15;UPGRADE REQUIRED!!!;
CPLEU715;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U0A46;False;EUROPEAN;COPEL PNB, R$ 7.15, 20-09-2024;7.15;2024-06-22T10:18:38.836Z;0.0;2024-06-22T10:18:38.836Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;7.15;UPGRADE REQUIRED!!!;
CPLEI740;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09B9;False;AMERICAN;COPEL PNB, R$ 7.35, 20-09-2024;7.35;2024-06-22T10:18:38.972Z;0.0;2024-06-22T10:18:38.972Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1686684137000;7.35;UPGRADE REQUIRED!!!;
CPLEU740;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09J7;False;EUROPEAN;COPEL PNB, R$ 7.35, 20-09-2024;7.35;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1686684137000;7.35;UPGRADE REQUIRED!!!;
CPLEI75;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09U9;False;EUROPEAN;COPEL PNB, R$ 7.45, 20-09-2024;7.45;2024-06-22T10:18:38.616Z;0.0;2024-06-22T10:18:38.616Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;1712593595000;7.45;UPGRADE REQUIRED!!!;
CPLEU75;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09U4;False;EUROPEAN;COPEL PNB, R$ 7.45, 20-09-2024;7.45;2024-06-22T10:18:38.597Z;0.0;2024-06-22T10:18:38.597Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;1686684137000;7.45;UPGRADE REQUIRED!!!;
CPLEI755;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I0A33;False;AMERICAN;COPEL PNB, R$ 7.55, 20-09-2024;7.55;2024-06-22T10:18:38.972Z;0.0;2024-06-22T10:18:38.972Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;7.55;UPGRADE REQUIRED!!!;
CPLEU755;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U0A53;False;EUROPEAN;COPEL PNB, R$ 7.55, 20-09-2024;7.55;2024-06-22T10:18:38.831Z;0.0;2024-06-22T10:18:38.831Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;7.55;UPGRADE REQUIRED!!!;
CPLEI780;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09I4;False;AMERICAN;COPEL PNB, R$ 7.75, 20-09-2024;7.75;2024-06-22T10:18:38.968Z;0.0;2024-06-22T10:18:38.968Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;7.75;UPGRADE REQUIRED!!!;
CPLEU780;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09T6;False;EUROPEAN;COPEL PNB, R$ 7.75, 20-09-2024;7.75;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;PUT;1688582413000;7.75;UPGRADE REQUIRED!!!;
CPLEI795;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I0A17;False;AMERICAN;COPEL PNB, R$ 7.95, 20-09-2024;7.95;2024-06-22T10:18:38.968Z;0.0;2024-06-22T10:18:38.968Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;7.95;UPGRADE REQUIRED!!!;
CPLEU795;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U0A79;False;EUROPEAN;COPEL PNB, R$ 7.95, 20-09-2024;7.95;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;7.95;UPGRADE REQUIRED!!!;
CPLEI820;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09A1;False;AMERICAN;COPEL PNB, R$ 8.15, 20-09-2024;8.15;2024-06-22T10:18:38.969Z;0.0;2024-06-22T10:18:38.969Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;8.15;UPGRADE REQUIRED!!!;
CPLEU820;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09Q2;False;EUROPEAN;COPEL PNB, R$ 8.15, 20-09-2024;8.15;2024-06-22T10:18:38.831Z;0.0;2024-06-22T10:18:38.831Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1713964355000;8.15;UPGRADE REQUIRED!!!;
CPLEI835;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I0A74;False;AMERICAN;COPEL PNB, R$ 8.35, 20-09-2024;8.35;2024-06-22T10:18:38.969Z;0.0;2024-06-22T10:18:38.969Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;8.35;UPGRADE REQUIRED!!!;
CPLEU835;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U0A38;False;EUROPEAN;COPEL PNB, R$ 8.35, 20-09-2024;8.35;2024-06-22T10:18:38.831Z;0.0;2024-06-22T10:18:38.831Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;8.35;UPGRADE REQUIRED!!!;
CPLEI860;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09Q7;False;AMERICAN;COPEL PNB, R$ 8.55, 20-09-2024;8.55;2024-06-22T10:18:38.969Z;0.0;2024-06-22T10:18:38.969Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;8.55;UPGRADE REQUIRED!!!;
CPLEU860;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09L3;False;EUROPEAN;COPEL PNB, R$ 8.55, 20-09-2024;8.55;2024-06-22T10:18:38.827Z;0.0;2024-06-22T10:18:38.827Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;PUT;1715871493000;8.55;UPGRADE REQUIRED!!!;
CPLEI875;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I0A66;False;AMERICAN;COPEL PNB, R$ 8.75, 20-09-2024;8.75;2024-06-22T10:18:38.969Z;0.0;2024-06-22T10:18:38.969Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;8.75;UPGRADE REQUIRED!!!;
CPLEU875;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U0A04;False;EUROPEAN;COPEL PNB, R$ 8.75, 20-09-2024;8.75;2024-06-22T10:18:38.827Z;0.0;2024-06-22T10:18:38.827Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;8.75;UPGRADE REQUIRED!!!;
CPLEI900;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09T1;False;AMERICAN;COPEL PNB, R$ 8.95, 20-09-2024;8.95;2024-06-22T10:18:38.967Z;0.0;2024-06-22T10:18:38.967Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;8.95;UPGRADE REQUIRED!!!;
CPLEU900;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09F5;False;EUROPEAN;COPEL PNB, R$ 8.95, 20-09-2024;8.95;2024-06-22T10:18:38.828Z;0.0;2024-06-22T10:18:38.828Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1718904099000;8.95;UPGRADE REQUIRED!!!;
CPLEI915;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09Z8;False;AMERICAN;COPEL PNB, R$ 9.15, 20-09-2024;9.15;2024-06-22T10:18:38.967Z;0.0;2024-06-22T10:18:38.967Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719238724000;CALL;1718720697000;9.15;UPGRADE REQUIRED!!!;
CPLEU915;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09X8;False;EUROPEAN;COPEL PNB, R$ 9.15, 20-09-2024;9.15;2024-06-22T10:18:38.828Z;0.0;2024-06-22T10:18:38.828Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719244091000;PUT;1718720688000;9.15;UPGRADE REQUIRED!!!;
CPLEI940;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09M6;False;AMERICAN;COPEL PNB, R$ 9.35, 20-09-2024;9.35;2024-06-22T10:18:38.966Z;0.0;2024-06-22T10:18:38.966Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1714053719000;9.35;UPGRADE REQUIRED!!!;
CPLEU940;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09I9;False;EUROPEAN;COPEL PNB, R$ 9.35, 20-09-2024;9.35;2024-06-22T10:18:38.827Z;0.0;2024-06-22T10:18:38.827Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;PUT;1686684137000;9.35;UPGRADE REQUIRED!!!;
CPLEI960;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09H6;False;AMERICAN;COPEL PNB, R$ 9.55, 20-09-2024;9.55;2024-06-22T10:18:38.966Z;0.0;2024-06-22T10:18:38.966Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;9.55;UPGRADE REQUIRED!!!;
CPLEU960;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09B4;False;EUROPEAN;COPEL PNB, R$ 9.55, 20-09-2024;9.55;2024-06-22T10:18:38.828Z;0.0;2024-06-22T10:18:38.828Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719244080000;PUT;1688582413000;9.55;UPGRADE REQUIRED!!!;
CPLEI980;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09D5;False;AMERICAN;COPEL PNB, R$ 9.75, 20-09-2024;9.75;2024-06-22T10:18:38.967Z;0.0;2024-06-22T10:18:38.967Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1717528647000;9.75;UPGRADE REQUIRED!!!;
CPLEU980;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09R0;False;EUROPEAN;COPEL PNB, R$ 9.75, 20-09-2024;9.75;2024-06-22T10:18:38.823Z;0.0;2024-06-22T10:18:38.823Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;9.75;UPGRADE REQUIRED!!!;
CPLEI100;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09S3;False;AMERICAN;COPEL PNB, R$ 9.95, 20-09-2024;9.95;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;9.95;UPGRADE REQUIRED!!!;
CPLEU100;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09O7;False;EUROPEAN;COPEL PNB, R$ 9.95, 20-09-2024;9.95;2024-06-22T10:18:38.856Z;0.0;2024-06-22T10:18:38.856Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;9.95;UPGRADE REQUIRED!!!;
CPLEI104;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I0A82;False;AMERICAN;COPEL PNB, R$ 10.45, 20-09-2024;10.45;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;1717685741000;10.45;UPGRADE REQUIRED!!!;
CPLEU104;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U0A61;False;EUROPEAN;COPEL PNB, R$ 10.45, 20-09-2024;10.45;2024-06-22T10:18:38.856Z;0.0;2024-06-22T10:18:38.856Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;10.45;UPGRADE REQUIRED!!!;
CPLEI110;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09L8;False;AMERICAN;COPEL PNB, R$ 10.95, 20-09-2024;10.95;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;10.95;UPGRADE REQUIRED!!!;
CPLEU110;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09G3;False;EUROPEAN;COPEL PNB, R$ 10.95, 20-09-2024;10.95;2024-06-22T10:18:38.856Z;0.0;2024-06-22T10:18:38.856Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;10.95;UPGRADE REQUIRED!!!;
CPLEI109;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I0A41;False;AMERICAN;COPEL PNB, R$ 11.45, 20-09-2024;11.45;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;11.45;UPGRADE REQUIRED!!!;
CPLEU109;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U0A12;False;EUROPEAN;COPEL PNB, R$ 11.45, 20-09-2024;11.45;2024-06-22T10:18:38.856Z;0.0;2024-06-22T10:18:38.856Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;11.45;UPGRADE REQUIRED!!!;
CPLEI120;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09O2;False;AMERICAN;COPEL PNB, R$ 11.95, 20-09-2024;11.95;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;11.95;UPGRADE REQUIRED!!!;
CPLEU120;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09S8;False;EUROPEAN;COPEL PNB, R$ 11.95, 20-09-2024;11.95;2024-06-22T10:18:38.856Z;0.0;2024-06-22T10:18:38.856Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;11.95;UPGRADE REQUIRED!!!;
CPLEI124;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09W5;False;AMERICAN;COPEL PNB, R$ 12.45, 20-09-2024;12.45;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;CALL;-62167294412000;12.45;UPGRADE REQUIRED!!!;
CPLEU124;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09V2;False;EUROPEAN;COPEL PNB, R$ 12.45, 20-09-2024;12.45;2024-06-22T10:18:38.856Z;0.0;2024-06-22T10:18:38.856Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;;;0;0;1719234000000;PUT;-62167294412000;12.45;UPGRADE REQUIRED!!!;
CPLEI130;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRCPLE6I09N4;False;AMERICAN;COPEL PNB, R$ 12.95, 20-09-2024;12.95;2024-06-22T10:18:38.986Z;0.0;2024-06-22T10:18:38.986Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;CALL;1688582413000;12.95;UPGRADE REQUIRED!!!;
CPLEU130;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRCPLE6U09N9;False;EUROPEAN;COPEL PNB, R$ 12.95, 20-09-2024;12.95;2024-06-22T10:18:38.856Z;0.0;2024-06-22T10:18:38.856Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;9.21;0;76483817000120;2024-04-24T01:30:42.060Z;0;0;1719234000000;PUT;1688582413000;12.95;UPGRADE REQUIRED!!!;
