symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning;cnpj
HAPVG560W2;HAPVIDA ON, R$ 5.60, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;5.6;100;BOVESPA;2024-06-22T10:18:38.404Z;2024-06-22T10:18:38.404Z;0.0;3.67;BRHAPV3G06L2;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;5.6;;
HAPVS560W2;HAPVIDA ON, R$ 5.60, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;5.6;100;BOVESPA;2024-06-22T10:18:38.498Z;2024-06-22T10:18:38.498Z;0.0;3.67;BRHAPV3S06B8;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;5.6;;
HAPVG580W2;HAPVIDA ON, R$ 5.80, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-12;AMERICAN;5.8;100;BOVESPA;2024-06-22T10:18:38.713Z;2024-06-22T10:18:38.713Z;0.0;3.67;BRHAPV3G0723;7;False;2024-07-11;14;;0;100;1719244080000;CALL;-62167294412000;5.8;;
HAPVS580W2;HAPVIDA ON, R$ 5.80, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;5.8;100;BOVESPA;2024-06-22T10:18:38.759Z;2024-06-22T10:18:38.759Z;0.0;3.67;BRHAPV3S06S2;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;5.8;;
HAPVG600W2;HAPVIDA ON, R$ 6.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-12;AMERICAN;6.0;100;BOVESPA;2024-06-22T10:18:38.892Z;2024-06-22T10:18:38.892Z;0.0;3.67;BRHAPV3G06S7;7;False;2024-07-11;14;;0;100;1719244080000;CALL;-62167294412000;6.0;;
HAPVS600W2;HAPVIDA ON, R$ 6.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;6.0;100;BOVESPA;2024-06-22T10:18:38.877Z;2024-06-22T10:18:38.877Z;0.0;3.67;BRHAPV3S0661;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;6.0;;
HAPVG620W2;HAPVIDA ON, R$ 6.20, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-12;AMERICAN;6.2;100;BOVESPA;2024-06-22T10:18:38.466Z;2024-06-22T10:18:38.466Z;0.0;3.67;BRHAPV3G07F2;7;False;2024-07-11;14;;0;100;1719244080000;CALL;-62167294412000;6.2;;
HAPVS620W2;HAPVIDA ON, R$ 6.20, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;6.2;100;BOVESPA;2024-06-22T10:18:38.593Z;2024-06-22T10:18:38.593Z;0.0;3.67;BRHAPV3S06C6;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;6.2;;
HAPVG640W2;HAPVIDA ON, R$ 6.40, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-12;AMERICAN;6.4;100;BOVESPA;2024-06-22T10:18:38.808Z;2024-06-22T10:18:38.808Z;0.0;3.67;BRHAPV3G0657;7;False;2024-07-11;14;;0;100;1719244080000;CALL;-62167294412000;6.4;;
HAPVS640W2;HAPVIDA ON, R$ 6.40, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;6.4;100;BOVESPA;2024-06-22T10:18:38.913Z;2024-06-22T10:18:38.913Z;0.0;3.67;BRHAPV3S0745;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;6.4;;
HAPVG700W2;HAPVIDA ON, R$ 7.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-12;AMERICAN;7.0;100;BOVESPA;2024-06-22T10:18:38.882Z;2024-06-22T10:18:38.882Z;0.0;3.67;BRHAPV3G0780;7;False;2024-07-11;14;;0;100;1719244080000;CALL;-62167294412000;7.0;;
HAPVS700W2;HAPVIDA ON, R$ 7.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;7.0;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;0.0;3.67;BRHAPV3S07F7;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;7.0;;
HAPVG740W2;HAPVIDA ON, R$ 7.40, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;7.4;100;BOVESPA;2024-06-22T10:18:38.837Z;2024-06-22T10:18:38.837Z;0.0;3.67;BRHAPV3G06G2;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;7.4;;
HAPVS740W2;HAPVIDA ON, R$ 7.40, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;7.4;100;BOVESPA;2024-06-22T10:18:38.923Z;2024-06-22T10:18:38.923Z;0.0;3.67;BRHAPV3S0695;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;7.4;;
HAPVG195;HAPVIDA ON, R$ 1.95, 19-07-2024;0.0;0.0;0.0;1.7;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;1.95;100;BOVESPA;2024-06-22T10:18:38.495Z;2024-06-22T10:18:38.495Z;0.0;3.67;BRHAPV3G0517;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718905832000;1.95;;
HAPVS195;HAPVIDA ON, R$ 1.95, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;1.95;100;BOVESPA;2024-06-22T10:18:38.876Z;2024-06-22T10:18:38.876Z;0.0;3.67;BRHAPV3S0505;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;1.95;;
HAPVG200;HAPVIDA ON, R$ 2.00, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;2.0;100;BOVESPA;2024-06-22T10:18:38.501Z;2024-06-22T10:18:38.501Z;0.0;3.67;BRHAPV3G04I3;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1670251334000;2.0;;
HAPVS200;HAPVIDA ON, R$ 2.00, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.0;100;BOVESPA;2024-06-22T10:18:38.884Z;2024-06-22T10:18:38.884Z;0.0;3.67;BRHAPV3S04N8;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1678991720000;2.0;;
HAPVG205;HAPVIDA ON, R$ 2.05, 19-07-2024;0.0;0.0;0.0;1.66;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;2.05;100;BOVESPA;2024-06-22T10:18:38.501Z;2024-06-22T10:18:38.501Z;0.0;3.67;BRHAPV3G0566;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718824869000;2.05;;
HAPVS205;HAPVIDA ON, R$ 2.05, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.05;100;BOVESPA;2024-06-22T10:18:38.884Z;2024-06-22T10:18:38.884Z;0.0;3.67;BRHAPV3S0588;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;2.05;;
HAPVG210;HAPVIDA ON, R$ 2.10, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;2.1;100;BOVESPA;2024-06-22T10:18:38.501Z;2024-06-22T10:18:38.501Z;0.0;3.67;BRHAPV3G04F9;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;2.1;;
HAPVS210;HAPVIDA ON, R$ 2.10, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.1;100;BOVESPA;2024-06-22T10:18:38.884Z;2024-06-22T10:18:38.884Z;0.0;3.67;BRHAPV3S04E7;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;2.1;;
HAPVG215;HAPVIDA ON, R$ 2.15, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;2.15;100;BOVESPA;2024-06-22T10:18:38.501Z;2024-06-22T10:18:38.501Z;0.0;3.67;BRHAPV3G0574;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;2.15;;
HAPVS215;HAPVIDA ON, R$ 2.15, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.15;100;BOVESPA;2024-06-22T10:18:38.884Z;2024-06-22T10:18:38.884Z;0.0;3.67;BRHAPV3S0570;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;2.15;;
HAPVG220;HAPVIDA ON, R$ 2.20, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;2.2;100;BOVESPA;2024-06-22T10:18:38.502Z;2024-06-22T10:18:38.502Z;0.0;3.67;BRHAPV3G04X2;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1670251334000;2.2;;
HAPVS220;HAPVIDA ON, R$ 2.20, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.2;100;BOVESPA;2024-06-22T10:18:38.884Z;2024-06-22T10:18:38.884Z;0.0;3.67;BRHAPV3S04T5;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1678991720000;2.2;;
HAPVG225;HAPVIDA ON, R$ 2.25, 19-07-2024;0.0;0.0;0.0;1.45;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;2.25;100;BOVESPA;2024-06-22T10:18:38.502Z;2024-06-22T10:18:38.502Z;0.0;3.67;BRHAPV3G0582;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718825174000;2.25;;
HAPVS225;HAPVIDA ON, R$ 2.25, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.25;100;BOVESPA;2024-06-22T10:18:38.882Z;2024-06-22T10:18:38.882Z;0.0;3.67;BRHAPV3S0521;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1678991720000;2.25;;
HAPVG230;HAPVIDA ON, R$ 2.30, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;2.3;100;BOVESPA;2024-06-22T10:18:38.501Z;2024-06-22T10:18:38.501Z;0.0;3.67;BRHAPV3G04M5;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1670251334000;2.3;;
HAPVS230;HAPVIDA ON, R$ 2.30, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.3;100;BOVESPA;2024-06-22T10:18:38.882Z;2024-06-22T10:18:38.882Z;0.0;3.67;BRHAPV3S04X7;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1678991720000;2.3;;
HAPVG235;HAPVIDA ON, R$ 2.35, 19-07-2024;0.0;0.0;0.0;1.23;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;2.35;100;BOVESPA;2024-06-22T10:18:38.501Z;2024-06-22T10:18:38.501Z;0.0;3.67;BRHAPV3G06A5;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216337000;2.35;;
HAPVS235;HAPVIDA ON, R$ 2.35, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.35;100;BOVESPA;2024-06-22T10:18:38.882Z;2024-06-22T10:18:38.882Z;0.0;3.67;BRHAPV3S07A8;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1678991720000;2.35;;
HAPVG240;HAPVIDA ON, R$ 2.40, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;2.4;100;BOVESPA;2024-06-22T10:18:38.502Z;2024-06-22T10:18:38.502Z;0.0;3.67;BRHAPV3G04Z7;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1670251334000;2.4;;
HAPVS240;HAPVIDA ON, R$ 2.40, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.4;100;BOVESPA;2024-06-22T10:18:38.882Z;2024-06-22T10:18:38.882Z;0.0;3.67;BRHAPV3S04Z2;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1678991720000;2.4;;
HAPVG245;HAPVIDA ON, R$ 2.45, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;2.45;100;BOVESPA;2024-06-22T10:18:38.502Z;2024-06-22T10:18:38.502Z;0.0;3.67;BRHAPV3G07G0;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1670251334000;2.45;;
HAPVS245;HAPVIDA ON, R$ 2.45, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.45;100;BOVESPA;2024-06-22T10:18:38.882Z;2024-06-22T10:18:38.882Z;0.0;3.67;BRHAPV3S07C4;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1678991720000;2.45;;
HAPVG250;HAPVIDA ON, R$ 2.50, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;2.5;100;BOVESPA;2024-06-22T10:18:38.502Z;2024-06-22T10:18:38.502Z;0.0;3.67;BRHAPV3G04G7;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1689273859000;2.5;;
HAPVS250;HAPVIDA ON, R$ 2.50, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.5;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;3.67;BRHAPV3S04G2;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1678991720000;2.5;;
HAPVG255;HAPVIDA ON, R$ 2.55, 19-07-2024;0.0;0.0;0.0;1.47;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;2.55;100;BOVESPA;2024-06-22T10:18:38.502Z;2024-06-22T10:18:38.502Z;0.0;3.67;BRHAPV3G0681;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1717698364000;2.55;;
HAPVS255;HAPVIDA ON, R$ 2.55, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.55;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;3.67;BRHAPV3S06U8;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1678991720000;2.55;;
HAPVG260;HAPVIDA ON, R$ 2.60, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;2.6;100;BOVESPA;2024-06-22T10:18:38.500Z;2024-06-22T10:18:38.500Z;0.0;3.67;BRHAPV3G04H5;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688997986000;2.6;;
HAPVS260;HAPVIDA ON, R$ 2.60, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.6;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;3.67;BRHAPV3S04Y5;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1685379317000;2.6;;
HAPVG265;HAPVIDA ON, R$ 2.65, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;2.65;100;BOVESPA;2024-06-22T10:18:38.500Z;2024-06-22T10:18:38.500Z;0.0;3.67;BRHAPV3G07D7;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1670251334000;2.65;;
HAPVS265;HAPVIDA ON, R$ 2.65, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.65;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;3.67;BRHAPV3S06X2;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1683897504000;2.65;;
HAPVG270;HAPVIDA ON, R$ 2.70, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;2.7;100;BOVESPA;2024-06-22T10:18:38.499Z;2024-06-22T10:18:38.499Z;0.0;3.67;BRHAPV3G0426;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;2.7;;
HAPVS270;HAPVIDA ON, R$ 2.70, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.7;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;3.67;BRHAPV3S03X9;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;2.7;;
HAPVG275;HAPVIDA ON, R$ 2.75, 19-07-2024;0.0;0.0;0.0;0.91;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;2.75;100;BOVESPA;2024-06-22T10:18:38.499Z;2024-06-22T10:18:38.499Z;0.0;3.67;BRHAPV3G0673;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718906026000;2.75;;
HAPVS275;HAPVIDA ON, R$ 2.75, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.75;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;3.67;BRHAPV3S06J1;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1678991720000;2.75;;
HAPVG280;HAPVIDA ON, R$ 2.80, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;2.8;100;BOVESPA;2024-06-22T10:18:38.500Z;2024-06-22T10:18:38.500Z;0.0;3.67;BRHAPV3G03T2;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;2.8;;
HAPVS280;HAPVIDA ON, R$ 2.80, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.8;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;3.67;BRHAPV3S03S9;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;2.8;;
HAPVG285;HAPVIDA ON, R$ 2.85, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;2.85;100;BOVESPA;2024-06-22T10:18:38.500Z;2024-06-22T10:18:38.500Z;0.0;3.67;BRHAPV3G06T5;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1670251334000;2.85;;
HAPVS285;HAPVIDA ON, R$ 2.85, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.85;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;3.67;BRHAPV3S06G7;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1686150279000;2.85;;
HAPVG290;HAPVIDA ON, R$ 2.90, 19-07-2024;0.0;0.0;0.0;0.91;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;2.9;100;BOVESPA;2024-06-22T10:18:38.500Z;2024-06-22T10:18:38.500Z;0.0;3.67;BRHAPV3G0491;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718297063000;2.9;;
HAPVS290;HAPVIDA ON, R$ 2.90, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.9;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;3.67;BRHAPV3S0489;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;2.9;;
HAPVG295;HAPVIDA ON, R$ 2.95, 19-07-2024;0.0;0.0;0.0;0.65;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;2.95;100;BOVESPA;2024-06-22T10:18:38.500Z;2024-06-22T10:18:38.500Z;0.0;3.67;BRHAPV3G06X7;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216337000;2.95;;
HAPVS295;HAPVIDA ON, R$ 2.95, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;2.95;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;3.67;BRHAPV3S06M5;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1685635164000;2.95;;
HAPVG300;HAPVIDA ON, R$ 3.00, 19-07-2024;0.0;0.0;0.0;0.73;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;3.0;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;0.0;3.67;BRHAPV3G03Y2;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718725691000;3.0;;
HAPVS300;HAPVIDA ON, R$ 3.00, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;3.0;100;BOVESPA;2024-06-22T10:18:38.996Z;2024-06-22T10:18:38.996Z;0.0;3.67;BRHAPV3S04C1;7;False;2024-07-18;19;;0;0;1719238940000;PUT;1688582413000;3.0;;
HAPVG305;HAPVIDA ON, R$ 3.05, 19-07-2024;0.0;0.0;0.0;0.62;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;3.05;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;0.0;3.67;BRHAPV3G0699;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718803692000;3.05;;
HAPVS305;HAPVIDA ON, R$ 3.05, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.17;PUT;2024-07-19;EUROPEAN;3.05;100;BOVESPA;2024-06-22T10:18:38.996Z;2024-06-22T10:18:38.996Z;0.0;3.67;BRHAPV3S0752;7;False;2024-07-18;19;;0;500;1719245069000;PUT;1683913036000;3.05;;
HAPVG310;HAPVIDA ON, R$ 3.10, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;3.1;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;0.0;3.67;BRHAPV3G03X4;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;3.1;;
HAPVS310;HAPVIDA ON, R$ 3.10, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;3.1;100;BOVESPA;2024-06-22T10:18:38.996Z;2024-06-22T10:18:38.996Z;0.0;3.67;BRHAPV3S0471;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;3.1;;
HAPVG315;HAPVIDA ON, R$ 3.15, 19-07-2024;0.0;0.0;0.0;0.81;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;3.15;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;0.0;3.67;BRHAPV3G06D9;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1717782731000;3.15;;
HAPVS315;HAPVIDA ON, R$ 3.15, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;3.15;100;BOVESPA;2024-06-22T10:18:38.996Z;2024-06-22T10:18:38.996Z;0.0;3.67;BRHAPV3S0737;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1683834014000;3.15;;
HAPVG320;HAPVIDA ON, R$ 3.20, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;3.2;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;0.0;3.67;BRHAPV3G0434;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;3.2;;
HAPVS320;HAPVIDA ON, R$ 3.20, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;3.2;100;BOVESPA;2024-06-22T10:18:38.996Z;2024-06-22T10:18:38.996Z;0.0;3.67;BRHAPV3S04D9;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1716817581000;3.2;;
HAPVG325;HAPVIDA ON, R$ 3.25, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;3.25;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;0.0;3.67;BRHAPV3G07A3;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;3.25;;
HAPVS325;HAPVIDA ON, R$ 3.25, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;3.25;100;BOVESPA;2024-06-22T10:18:38.997Z;2024-06-22T10:18:38.997Z;0.0;3.67;BRHAPV3S07G5;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;3.25;;
HAPVG330;HAPVIDA ON, R$ 3.30, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;3.3;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;0.0;3.67;BRHAPV3G0400;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;3.3;;
HAPVS330;HAPVIDA ON, R$ 3.30, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.02;0.04;PUT;2024-07-19;EUROPEAN;3.3;100;BOVESPA;2024-06-22T10:18:38.997Z;2024-06-22T10:18:38.997Z;0.0;3.67;BRHAPV3S0455;7;False;2024-07-18;19;;10000;2000;1719244076000;PUT;1717594652000;3.3;;
HAPVG335;HAPVIDA ON, R$ 3.35, 19-07-2024;0.54;0.54;0.54;0.54;300;162;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;3.35;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;20.0;3.67;BRHAPV3G0772;7;False;2024-07-18;19;;0;0;1719240745000;CALL;1719240745000;3.35;;
HAPVS335;HAPVIDA ON, R$ 3.35, 19-07-2024;0.0;0.0;0.0;0.09;0;0;0;0.0;0.08;PUT;2024-07-19;EUROPEAN;3.35;100;BOVESPA;2024-06-22T10:18:38.996Z;2024-06-22T10:18:38.996Z;0.0;3.67;BRHAPV3S0653;7;False;2024-07-18;19;;0;2000;1719244080000;PUT;1718818725000;3.35;;
HAPVG340;HAPVIDA ON, R$ 3.40, 19-07-2024;0.0;0.0;0.0;0.4;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;3.4;100;BOVESPA;2024-06-22T10:18:38.506Z;2024-06-22T10:18:38.506Z;0.0;3.67;BRHAPV3G04A0;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718632874000;3.4;;
