symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;quotation_form;warning
ABEVH175;AMBEV S/A ON, R$ 16.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;16.23;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;11.28;BRABEV3H0AA8;7;False;2024-08-15;39;;0;0;1719244125000;CALL;1708029729000;16.23;07526557000100;;UPGRADE REQUIRED!!!
ABEVT175;AMBEV S/A ON, R$ 16.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;16.23;100;BOVESPA;2024-06-22T10:18:38.561Z;2024-06-22T10:18:38.561Z;0.0;11.28;BRABEV3T0AJ5;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1710426471000;16.23;07526557000100;;UPGRADE REQUIRED!!!
ABEVH171;AMBEV S/A ON, R$ 16.48, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;16.48;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;11.28;BRABEV3H0CA4;7;False;2024-08-15;39;;0;0;1719244127000;CALL;1712152393000;16.48;07526557000100;;UPGRADE REQUIRED!!!
ABEVT171;AMBEV S/A ON, R$ 16.48, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;16.48;100;BOVESPA;2024-06-22T10:18:38.561Z;2024-06-22T10:18:38.561Z;0.0;11.28;BRABEV3T0CA0;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1708101907000;16.48;07526557000100;;UPGRADE REQUIRED!!!
ABEVH180;AMBEV S/A ON, R$ 16.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;16.73;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;11.28;BRABEV3H0AJ9;7;False;2024-08-15;39;;0;0;1719244125000;CALL;1717506229000;16.73;07526557000100;;UPGRADE REQUIRED!!!
ABEVT180;AMBEV S/A ON, R$ 16.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;16.73;100;BOVESPA;2024-06-22T10:18:38.561Z;2024-06-22T10:18:38.561Z;0.0;11.28;BRABEV3T0AH9;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1716232832000;16.73;07526557000100;;UPGRADE REQUIRED!!!
ABEVH169;AMBEV S/A ON, R$ 16.98, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;16.98;100;BOVESPA;2024-06-22T10:18:38.732Z;2024-06-22T10:18:38.732Z;0.0;11.28;BRABEV3H0DY2;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1692200049000;16.98;;;UPGRADE REQUIRED!!!
ABEVT169;AMBEV S/A ON, R$ 16.98, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;16.98;100;BOVESPA;2024-06-22T10:18:38.561Z;2024-06-22T10:18:38.561Z;0.0;11.28;BRABEV3T0DT8;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1692381129000;16.98;;;UPGRADE REQUIRED!!!
ABEVH185;AMBEV S/A ON, R$ 17.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;17.23;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;11.28;BRABEV3H0AE0;7;False;2024-08-15;39;;0;0;1719244125000;CALL;1712583051000;17.23;07526557000100;;UPGRADE REQUIRED!!!
ABEVT185;AMBEV S/A ON, R$ 17.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;17.23;100;BOVESPA;2024-06-22T10:18:38.561Z;2024-06-22T10:18:38.561Z;0.0;11.28;BRABEV3T0AK3;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1708972147000;17.23;07526557000100;;UPGRADE REQUIRED!!!
ABEVH174;AMBEV S/A ON, R$ 17.48, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;17.48;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;11.28;BRABEV3H0DH7;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;17.48;;;UPGRADE REQUIRED!!!
ABEVT174;AMBEV S/A ON, R$ 17.48, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;17.48;100;BOVESPA;2024-06-22T10:18:38.561Z;2024-06-22T10:18:38.561Z;0.0;11.28;BRABEV3T0DV4;7;False;2024-08-15;39;;0;0;1719234000000;PUT;-62167294412000;17.48;;;UPGRADE REQUIRED!!!
ABEVH190;AMBEV S/A ON, R$ 17.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;17.73;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;11.28;BRABEV3H0AB6;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1686684137000;17.73;07526557000100;;UPGRADE REQUIRED!!!
ABEVT190;AMBEV S/A ON, R$ 17.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;17.73;100;BOVESPA;2024-06-22T10:18:38.561Z;2024-06-22T10:18:38.561Z;0.0;11.28;BRABEV3T0AA4;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1704896643000;17.73;07526557000100;;UPGRADE REQUIRED!!!
ABEVH195;AMBEV S/A ON, R$ 18.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;18.23;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;11.28;BRABEV3H0AC4;7;False;2024-08-15;39;;0;0;1719244125000;CALL;1714160977000;18.23;07526557000100;;UPGRADE REQUIRED!!!
ABEVT195;AMBEV S/A ON, R$ 18.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;18.23;100;BOVESPA;2024-06-22T10:18:38.561Z;2024-06-22T10:18:38.561Z;0.0;11.28;BRABEV3T0AB2;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1718816234000;18.23;07526557000100;;UPGRADE REQUIRED!!!
ABEVH20;AMBEV S/A ON, R$ 18.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;18.73;100;BOVESPA;2024-06-22T10:18:38.874Z;2024-06-22T10:18:38.874Z;0.0;11.28;BRABEV3H0A95;7;False;2024-08-15;39;;0;0;1719244125000;CALL;1714070405000;18.73;07526557000100;;UPGRADE REQUIRED!!!
ABEVT20;AMBEV S/A ON, R$ 18.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;18.73;100;BOVESPA;2024-06-22T10:18:38.852Z;2024-06-22T10:18:38.852Z;0.0;11.28;BRABEV3T0A90;7;False;2024-08-15;39;;0;0;1719242009000;PUT;1719241889000;18.73;07526557000100;;UPGRADE REQUIRED!!!
ABEVH192;AMBEV S/A ON, R$ 19.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;19.23;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;11.28;BRABEV3H0CS6;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;19.23;;;UPGRADE REQUIRED!!!
ABEVT192;AMBEV S/A ON, R$ 19.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;19.23;100;BOVESPA;2024-06-22T10:18:38.561Z;2024-06-22T10:18:38.561Z;0.0;11.28;BRABEV3T0CS2;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;19.23;;;UPGRADE REQUIRED!!!
ABEVH197;AMBEV S/A ON, R$ 19.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;19.73;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;11.28;BRABEV3H0CP2;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;19.73;;;UPGRADE REQUIRED!!!
ABEVT197;AMBEV S/A ON, R$ 19.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;19.73;100;BOVESPA;2024-06-22T10:18:38.561Z;2024-06-22T10:18:38.561Z;0.0;11.28;BRABEV3T0CX2;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;19.73;;;UPGRADE REQUIRED!!!
ABEVH202;AMBEV S/A ON, R$ 20.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;20.23;100;BOVESPA;2024-06-22T10:18:38.731Z;2024-06-22T10:18:38.731Z;0.0;11.28;BRABEV3H0CT4;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;20.23;;;UPGRADE REQUIRED!!!
ABEVT202;AMBEV S/A ON, R$ 20.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;20.23;100;BOVESPA;2024-06-22T10:18:38.551Z;2024-06-22T10:18:38.551Z;0.0;11.28;BRABEV3T0CP8;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;20.23;;;UPGRADE REQUIRED!!!
ABEVH207;AMBEV S/A ON, R$ 20.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;20.73;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;11.28;BRABEV3H0CV0;7;False;2024-08-15;39;;0;0;1719244134000;CALL;1688582413000;20.73;;;UPGRADE REQUIRED!!!
ABEVT207;AMBEV S/A ON, R$ 20.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;20.73;100;BOVESPA;2024-06-22T10:18:38.551Z;2024-06-22T10:18:38.551Z;0.0;11.28;BRABEV3T0CR4;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;20.73;;;UPGRADE REQUIRED!!!
ABEVH212;AMBEV S/A ON, R$ 21.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;21.23;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;11.28;BRABEV3H0CX6;7;False;2024-08-15;39;;0;0;1719244134000;CALL;1688582413000;21.23;;;UPGRADE REQUIRED!!!
ABEVT212;AMBEV S/A ON, R$ 21.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;21.23;100;BOVESPA;2024-06-22T10:18:38.552Z;2024-06-22T10:18:38.552Z;0.0;11.28;BRABEV3T0CU8;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;21.23;;;UPGRADE REQUIRED!!!
ABEVH217;AMBEV S/A ON, R$ 21.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;21.73;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;11.28;BRABEV3H0CO5;7;False;2024-08-15;39;;0;0;1719244134000;CALL;1688582413000;21.73;;;UPGRADE REQUIRED!!!
ABEVT217;AMBEV S/A ON, R$ 21.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;21.73;100;BOVESPA;2024-06-22T10:18:38.552Z;2024-06-22T10:18:38.552Z;0.0;11.28;BRABEV3T0D14;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;21.73;;;UPGRADE REQUIRED!!!
ABEVH222;AMBEV S/A ON, R$ 22.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;22.23;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;11.28;BRABEV3H0CG1;7;False;2024-08-15;39;;0;0;1719244130000;CALL;1709751507000;22.23;07526557000100;;UPGRADE REQUIRED!!!
ABEVT222;AMBEV S/A ON, R$ 22.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;22.23;100;BOVESPA;2024-06-22T10:18:38.552Z;2024-06-22T10:18:38.552Z;0.0;11.28;BRABEV3T0CG7;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1708018713000;22.23;07526557000100;;UPGRADE REQUIRED!!!
ABEVH227;AMBEV S/A ON, R$ 22.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;22.73;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;11.28;BRABEV3H0CU2;7;False;2024-08-15;39;;0;0;1719244134000;CALL;1688582413000;22.73;;;UPGRADE REQUIRED!!!
ABEVT227;AMBEV S/A ON, R$ 22.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;22.73;100;BOVESPA;2024-06-22T10:18:38.552Z;2024-06-22T10:18:38.552Z;0.0;11.28;BRABEV3T0CQ6;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1715267810000;22.73;;;UPGRADE REQUIRED!!!
ABEVH232;AMBEV S/A ON, R$ 23.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;23.23;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;11.28;BRABEV3H0CZ1;7;False;2024-08-15;39;;0;0;1719244134000;CALL;1688582413000;23.23;;;UPGRADE REQUIRED!!!
ABEVT232;AMBEV S/A ON, R$ 23.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;23.23;100;BOVESPA;2024-06-22T10:18:38.552Z;2024-06-22T10:18:38.552Z;0.0;11.28;BRABEV3T0CV6;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;23.23;;;UPGRADE REQUIRED!!!
ABEVH237;AMBEV S/A ON, R$ 23.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;23.73;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;11.28;BRABEV3H0CN7;7;False;2024-08-15;39;;0;0;1719244134000;CALL;1688582413000;23.73;;;UPGRADE REQUIRED!!!
ABEVT237;AMBEV S/A ON, R$ 23.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;23.73;100;BOVESPA;2024-06-22T10:18:38.553Z;2024-06-22T10:18:38.553Z;0.0;11.28;BRABEV3T0CN3;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1686322829000;23.73;;;UPGRADE REQUIRED!!!
ABEVH242;AMBEV S/A ON, R$ 24.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;24.23;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;11.28;BRABEV3H0D01;7;False;2024-08-15;39;;0;0;1719244134000;CALL;1688582413000;24.23;;;UPGRADE REQUIRED!!!
ABEVT242;AMBEV S/A ON, R$ 24.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;24.23;100;BOVESPA;2024-06-22T10:18:38.552Z;2024-06-22T10:18:38.552Z;0.0;11.28;BRABEV3T0CT0;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;24.23;;;UPGRADE REQUIRED!!!
ABEVH247;AMBEV S/A ON, R$ 24.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;24.73;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;11.28;BRABEV3H0D19;7;False;2024-08-15;39;;0;0;1719244135000;CALL;1688582413000;24.73;;;UPGRADE REQUIRED!!!
ABEVT247;AMBEV S/A ON, R$ 24.73, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;24.73;100;BOVESPA;2024-06-22T10:18:38.552Z;2024-06-22T10:18:38.552Z;0.0;11.28;BRABEV3T0CZ7;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1686322829000;24.73;;;UPGRADE REQUIRED!!!
ABEVH282;AMBEV S/A ON, R$ 28.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;28.23;100;BOVESPA;2024-06-22T10:18:38.728Z;2024-06-22T10:18:38.728Z;0.0;11.28;BRABEV3H0D27;7;False;2024-08-15;39;;0;0;1719244138000;CALL;-62167294412000;28.23;;;UPGRADE REQUIRED!!!
ABEVT282;AMBEV S/A ON, R$ 28.23, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;28.23;100;BOVESPA;2024-06-22T10:18:38.553Z;2024-06-22T10:18:38.553Z;0.0;11.28;BRABEV3T0D22;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1719216344000;28.23;;;UPGRADE REQUIRED!!!
ABEVI570;AMBEV S/A ON, R$ 5.70, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;5.7;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;11.28;BRABEV3I0CZ0;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;5.7;;;UPGRADE REQUIRED!!!
ABEVU570;AMBEV S/A ON, R$ 5.70, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;5.7;100;BOVESPA;2024-06-22T10:18:38.744Z;2024-06-22T10:18:38.744Z;0.0;11.28;BRABEV3U0D79;7;False;2024-09-19;64;;0;0;1719244142000;PUT;-62167294412000;5.7;;;UPGRADE REQUIRED!!!
ABEVI590;AMBEV S/A ON, R$ 5.90, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;5.9;100;BOVESPA;2024-06-22T10:18:38.884Z;2024-06-22T10:18:38.884Z;0.0;11.28;BRABEV3I0CO4;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;5.9;;;UPGRADE REQUIRED!!!
ABEVU590;AMBEV S/A ON, R$ 5.90, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;5.9;100;BOVESPA;2024-06-22T10:18:38.744Z;2024-06-22T10:18:38.744Z;0.0;11.28;BRABEV3U0CA7;7;False;2024-09-19;64;;0;0;1719244142000;PUT;-62167294412000;5.9;;;UPGRADE REQUIRED!!!
ABEVI610;AMBEV S/A ON, R$ 6.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;6.1;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;11.28;BRABEV3I0DA1;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;6.1;;;UPGRADE REQUIRED!!!
ABEVU610;AMBEV S/A ON, R$ 6.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;6.1;100;BOVESPA;2024-06-22T10:18:38.742Z;2024-06-22T10:18:38.742Z;0.0;11.28;BRABEV3U0CU5;7;False;2024-09-19;64;;0;0;1719244142000;PUT;-62167294412000;6.1;;;UPGRADE REQUIRED!!!
ABEVI630;AMBEV S/A ON, R$ 6.30, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;6.3;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;11.28;BRABEV3I0CB1;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;6.3;;;UPGRADE REQUIRED!!!
ABEVU630;AMBEV S/A ON, R$ 6.30, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;6.3;100;BOVESPA;2024-06-22T10:18:38.736Z;2024-06-22T10:18:38.736Z;0.0;11.28;BRABEV3U0C70;7;False;2024-09-19;64;;0;0;1719244142000;PUT;-62167294412000;6.3;;;UPGRADE REQUIRED!!!
ABEVI650;AMBEV S/A ON, R$ 6.50, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;6.5;100;BOVESPA;2024-06-22T10:18:38.883Z;2024-06-22T10:18:38.883Z;0.0;11.32;BRABEV3I0D33;7;False;2024-09-19;64;;0;0;1719235748000;CALL;1719235748000;6.5;;;UPGRADE REQUIRED!!!
ABEVU650;AMBEV S/A ON, R$ 6.50, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;6.5;100;BOVESPA;2024-06-22T10:18:38.737Z;2024-06-22T10:18:38.737Z;0.0;11.28;BRABEV3U0CY7;7;False;2024-09-19;64;;0;0;1719244142000;PUT;-62167294412000;6.5;;;UPGRADE REQUIRED!!!
ABEVI670;AMBEV S/A ON, R$ 6.70, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;6.7;100;BOVESPA;2024-06-22T10:18:38.879Z;2024-06-22T10:18:38.879Z;0.0;11.28;BRABEV3I0DF0;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1718895980000;6.7;;;UPGRADE REQUIRED!!!
ABEVU670;AMBEV S/A ON, R$ 6.70, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;6.7;100;BOVESPA;2024-06-22T10:18:38.737Z;2024-06-22T10:18:38.737Z;0.0;11.28;BRABEV3U0DB3;7;False;2024-09-19;64;;0;0;1719244142000;PUT;-62167294412000;6.7;;;UPGRADE REQUIRED!!!
ABEVI690;AMBEV S/A ON, R$ 6.90, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;6.9;100;BOVESPA;2024-06-22T10:18:38.879Z;2024-06-22T10:18:38.879Z;0.0;11.28;BRABEV3I0C67;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1718370856000;6.9;;;UPGRADE REQUIRED!!!
ABEVU690;AMBEV S/A ON, R$ 6.90, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;6.9;100;BOVESPA;2024-06-22T10:18:38.738Z;2024-06-22T10:18:38.738Z;0.0;11.28;BRABEV3U0C05;7;False;2024-09-19;64;;0;0;1719244142000;PUT;-62167294412000;6.9;;;UPGRADE REQUIRED!!!
ABEVI710;AMBEV S/A ON, R$ 7.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;7.1;100;BOVESPA;2024-06-22T10:18:38.877Z;2024-06-22T10:18:38.877Z;0.0;11.28;BRABEV3I0CD7;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1718213951000;7.1;;;UPGRADE REQUIRED!!!
ABEVU710;AMBEV S/A ON, R$ 7.10, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;7.1;100;BOVESPA;2024-06-22T10:18:38.736Z;2024-06-22T10:18:38.736Z;0.0;11.28;BRABEV3U0C88;7;False;2024-09-19;64;;0;0;1719234000000;PUT;-62167294412000;7.1;;;UPGRADE REQUIRED!!!
ABEVI730;AMBEV S/A ON, R$ 7.30, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;7.3;100;BOVESPA;2024-06-22T10:18:38.878Z;2024-06-22T10:18:38.878Z;0.0;11.28;BRABEV3I0CC9;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;7.3;;;UPGRADE REQUIRED!!!
ABEVU730;AMBEV S/A ON, R$ 7.30, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;7.3;100;BOVESPA;2024-06-22T10:18:38.736Z;2024-06-22T10:18:38.736Z;0.0;11.28;BRABEV3U0C62;7;False;2024-09-19;64;;0;0;1719234000000;PUT;-62167294412000;7.3;;;UPGRADE REQUIRED!!!
ABEVI750;AMBEV S/A ON, R$ 7.50, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;7.5;100;BOVESPA;2024-06-22T10:18:38.878Z;2024-06-22T10:18:38.878Z;0.0;11.28;BRABEV3I0DB9;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;7.5;;;UPGRADE REQUIRED!!!
ABEVU750;AMBEV S/A ON, R$ 7.50, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;7.5;100;BOVESPA;2024-06-22T10:18:38.731Z;2024-06-22T10:18:38.731Z;0.0;11.28;BRABEV3U0CT7;7;False;2024-09-19;64;;0;0;1719234000000;PUT;-62167294412000;7.5;;;UPGRADE REQUIRED!!!
ABEVI770;AMBEV S/A ON, R$ 7.70, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;7.7;100;BOVESPA;2024-06-22T10:18:38.878Z;2024-06-22T10:18:38.878Z;0.0;11.28;BRABEV3I0D66;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;7.7;;;UPGRADE REQUIRED!!!
ABEVU770;AMBEV S/A ON, R$ 7.70, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;7.7;100;BOVESPA;2024-06-22T10:18:38.731Z;2024-06-22T10:18:38.731Z;0.0;11.28;BRABEV3U0D87;7;False;2024-09-19;64;;0;0;1719234000000;PUT;-62167294412000;7.7;;;UPGRADE REQUIRED!!!
