symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;quotation_form;has_options;warning
VALEV855;VALE ON, R$ 82.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;82.83;100;BOVESPA;2024-06-22T10:18:38.485Z;2024-06-22T10:18:38.485Z;0.0;60.83;BRVALE3V0NB0;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1715952370000;82.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ860;VALE ON, R$ 83.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;83.33;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;0.0;60.83;BRVALE3J0P76;7;False;2024-10-17;84;;0;0;1719244074000;CALL;1697811051000;83.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV860;VALE ON, R$ 83.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;83.33;100;BOVESPA;2024-06-22T10:18:38.486Z;2024-06-22T10:18:38.486Z;0.0;60.83;BRVALE3V0ON3;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1717516004000;83.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ865;VALE ON, R$ 83.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;EUROPEAN;83.83;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;0.0;60.83;BRVALE3J0NA8;7;False;2024-10-17;84;;0;0;1719244074000;CALL;1710439114000;83.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV865;VALE ON, R$ 83.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;83.83;100;BOVESPA;2024-06-22T10:18:38.486Z;2024-06-22T10:18:38.486Z;0.0;60.83;BRVALE3V0NA2;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1718045297000;83.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ870;VALE ON, R$ 84.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;84.33;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;0.0;60.83;BRVALE3J0OQ2;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1696355187000;84.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV870;VALE ON, R$ 84.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;84.33;100;BOVESPA;2024-06-22T10:18:38.486Z;2024-06-22T10:18:38.486Z;0.0;60.83;BRVALE3V0O23;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1697828679000;84.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ875;VALE ON, R$ 84.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;EUROPEAN;84.83;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;0.0;60.83;BRVALE3J0P27;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1697637771000;84.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV875;VALE ON, R$ 84.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;84.83;100;BOVESPA;2024-06-22T10:18:38.486Z;2024-06-22T10:18:38.486Z;0.0;60.83;BRVALE3V0OL7;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1697816144000;84.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ880;VALE ON, R$ 85.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;85.33;100;BOVESPA;2024-06-22T10:18:38.895Z;2024-06-22T10:18:38.895Z;0.0;60.83;BRVALE3J0OB4;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1697815651000;85.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV880;VALE ON, R$ 85.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;85.33;100;BOVESPA;2024-06-22T10:18:38.485Z;2024-06-22T10:18:38.485Z;0.0;60.83;BRVALE3V0NC8;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1697818011000;85.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ885;VALE ON, R$ 85.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;EUROPEAN;85.83;100;BOVESPA;2024-06-22T10:18:38.895Z;2024-06-22T10:18:38.895Z;0.0;60.83;BRVALE3J0ON9;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1696355027000;85.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV885;VALE ON, R$ 85.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;85.83;100;BOVESPA;2024-06-22T10:18:38.484Z;2024-06-22T10:18:38.484Z;0.0;60.83;BRVALE3V0OM5;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1697822216000;85.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ890;VALE ON, R$ 86.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;86.33;100;BOVESPA;2024-06-22T10:18:38.895Z;2024-06-22T10:18:38.895Z;0.0;60.83;BRVALE3J0O93;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1696876611000;86.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV890;VALE ON, R$ 86.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;86.33;100;BOVESPA;2024-06-22T10:18:38.484Z;2024-06-22T10:18:38.484Z;0.0;60.83;BRVALE3V0OI3;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1697814027000;86.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ895;VALE ON, R$ 86.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;EUROPEAN;86.83;100;BOVESPA;2024-06-22T10:18:38.895Z;2024-06-22T10:18:38.895Z;0.0;60.83;BRVALE3J0NW2;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1695759300000;86.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV895;VALE ON, R$ 86.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;86.83;100;BOVESPA;2024-06-22T10:18:38.484Z;2024-06-22T10:18:38.484Z;0.0;60.83;BRVALE3V0OP8;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1709839192000;86.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ905;VALE ON, R$ 87.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;EUROPEAN;87.83;100;BOVESPA;2024-06-22T10:18:38.897Z;2024-06-22T10:18:38.897Z;0.0;60.83;BRVALE3J0NQ4;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1695759300000;87.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV905;VALE ON, R$ 87.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;87.83;100;BOVESPA;2024-06-22T10:18:38.488Z;2024-06-22T10:18:38.488Z;0.0;60.83;BRVALE3V0O31;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1697820580000;87.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ915;VALE ON, R$ 88.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;EUROPEAN;88.83;100;BOVESPA;2024-06-22T10:18:38.897Z;2024-06-22T10:18:38.897Z;0.0;60.83;BRVALE3J0NN1;7;False;2024-10-17;84;;0;0;1719234000000;CALL;1717423050000;88.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV915;VALE ON, R$ 88.83, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;88.83;100;BOVESPA;2024-06-22T10:18:38.487Z;2024-06-22T10:18:38.487Z;0.0;60.83;BRVALE3V0O64;7;False;2024-10-17;84;;0;0;1719244074000;PUT;1718804865000;88.83;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ128;VALE ON, R$ 119.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;119.33;100;BOVESPA;2024-06-22T10:18:39.005Z;2024-06-22T10:18:39.005Z;0.0;60.83;BRVALE3J0JG3;7;False;2024-10-17;84;;0;0;1719244072000;CALL;1718648955000;119.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV128;VALE ON, R$ 119.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;119.33;100;BOVESPA;2024-06-22T10:18:38.411Z;2024-06-22T10:18:38.411Z;0.0;60.83;BRVALE3V0JG7;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1699286355000;119.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEJ166;VALE ON, R$ 157.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-10-18;AMERICAN;157.33;100;BOVESPA;2024-06-22T10:18:39.005Z;2024-06-22T10:18:39.005Z;0.0;60.83;BRVALE3J0JF5;7;False;2024-10-17;84;;0;0;1719244072000;CALL;1716817599000;157.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEV166;VALE ON, R$ 157.33, 18-10-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-10-18;EUROPEAN;157.33;100;BOVESPA;2024-06-22T10:18:38.411Z;2024-06-22T10:18:38.411Z;0.0;60.83;BRVALE3V0JF9;7;False;2024-10-17;84;;0;0;1719234000000;PUT;1717687464000;157.33;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEK550;VALE ON, R$ 50.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;50.04;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0MN0;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1710251051000;50.04;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEW550;VALE ON, R$ 50.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;50.04;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3W0MM8;7;False;2024-11-13;103;;0;0;1719244073000;PUT;1719216313000;50.04;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEK505;VALE ON, R$ 50.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;50.54;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0NJ6;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;50.54;;;;;UPGRADE REQUIRED!!!
VALEW505;VALE ON, R$ 50.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;50.54;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3W0NH6;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1718205598000;50.54;;;;;UPGRADE REQUIRED!!!
VALEK510;VALE ON, R$ 51.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;51.04;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0O83;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;51.04;;;;;UPGRADE REQUIRED!!!
VALEW510;VALE ON, R$ 51.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;51.04;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3W0NG8;7;False;2024-11-13;103;;0;0;1719234000000;PUT;-62167294412000;51.04;;;;;UPGRADE REQUIRED!!!
VALEK515;VALE ON, R$ 51.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;51.54;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0NZ2;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;51.54;;;;;UPGRADE REQUIRED!!!
VALEW515;VALE ON, R$ 51.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;51.54;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3W0NX3;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1715186549000;51.54;;;;;UPGRADE REQUIRED!!!
VALEK520;VALE ON, R$ 52.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;52.04;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0NM0;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;52.04;;;;;UPGRADE REQUIRED!!!
VALEW520;VALE ON, R$ 52.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;52.04;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3W0O96;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1716999201000;52.04;;;;;UPGRADE REQUIRED!!!
VALEK525;VALE ON, R$ 52.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;52.54;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0O42;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;52.54;;;;;UPGRADE REQUIRED!!!
VALEW525;VALE ON, R$ 52.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;52.54;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.96;BRVALE3W0O47;7;False;2024-11-13;103;;0;0;1719244869000;PUT;1719242799000;52.54;;;;;UPGRADE REQUIRED!!!
VALEK530;VALE ON, R$ 53.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;53.04;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0O00;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;53.04;;;;;UPGRADE REQUIRED!!!
VALEW530;VALE ON, R$ 53.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;53.04;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3W0NT1;7;False;2024-11-13;103;;0;0;1719234000000;PUT;-62167294412000;53.04;;;;;UPGRADE REQUIRED!!!
VALEK535;VALE ON, R$ 53.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;53.54;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0NP3;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;53.54;;;;;UPGRADE REQUIRED!!!
VALEW535;VALE ON, R$ 53.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;53.54;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3W0NM6;7;False;2024-11-13;103;;0;0;1719244078000;PUT;1718644490000;53.54;;;;;UPGRADE REQUIRED!!!
VALEK540;VALE ON, R$ 54.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;54.04;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0O67;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1718128388000;54.04;;;;;UPGRADE REQUIRED!!!
VALEW540;VALE ON, R$ 54.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;54.04;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3W0NQ7;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1716909116000;54.04;;;;;UPGRADE REQUIRED!!!
VALEK545;VALE ON, R$ 54.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;54.54;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0NX7;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1718133926000;54.54;;;;;UPGRADE REQUIRED!!!
VALEW545;VALE ON, R$ 54.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;54.54;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3W0NO2;7;False;2024-11-13;103;;0;0;1719234000000;PUT;-62167294412000;54.54;;;;;UPGRADE REQUIRED!!!
VALEK55;VALE ON, R$ 55.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;55.04;100;BOVESPA;2024-06-22T10:18:38.443Z;2024-06-22T10:18:38.443Z;0.0;60.83;BRVALE3K0NL2;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;55.04;;;;;UPGRADE REQUIRED!!!
VALEW55;VALE ON, R$ 55.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;55.04;100;BOVESPA;2024-06-22T10:18:38.599Z;2024-06-22T10:18:38.599Z;0.0;60.83;BRVALE3W0ND5;7;False;2024-11-13;103;;0;0;1719234000000;PUT;-62167294412000;55.04;;;;;UPGRADE REQUIRED!!!
VALEK555;VALE ON, R$ 55.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;55.54;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0OB1;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;55.54;;;;;UPGRADE REQUIRED!!!
VALEW555;VALE ON, R$ 55.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;55.54;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3W0O21;7;False;2024-11-13;103;;0;0;1719244078000;PUT;-62167294412000;55.54;;;;;UPGRADE REQUIRED!!!
VALEK560;VALE ON, R$ 56.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;56.04;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0NN8;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1718128436000;56.04;;;;;UPGRADE REQUIRED!!!
VALEW560;VALE ON, R$ 56.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;56.04;100;BOVESPA;2024-06-22T10:18:38.959Z;2024-06-22T10:18:38.959Z;0.0;60.83;BRVALE3W0NY1;7;False;2024-11-13;103;;0;0;1719234000000;PUT;-62167294412000;56.04;;;;;UPGRADE REQUIRED!!!
VALEK592;VALE ON, R$ 56.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;56.54;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0MU5;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1692374241000;56.54;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEW592;VALE ON, R$ 56.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;56.54;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3W0MQ9;7;False;2024-11-13;103;;0;0;1719244952000;PUT;1719235628000;56.54;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEK570;VALE ON, R$ 57.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;57.04;100;BOVESPA;2024-06-22T10:18:38.852Z;2024-06-22T10:18:38.852Z;0.0;60.83;BRVALE3K0O26;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;57.04;;;;;UPGRADE REQUIRED!!!
VALEW570;VALE ON, R$ 57.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;57.04;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3W0NZ8;7;False;2024-11-13;103;;0;0;1719244078000;PUT;1718910642000;57.04;;;;;UPGRADE REQUIRED!!!
VALEK575;VALE ON, R$ 57.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;57.54;100;BOVESPA;2024-06-22T10:18:38.852Z;2024-06-22T10:18:38.852Z;0.0;60.83;BRVALE3K0NE7;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;57.54;;;;;UPGRADE REQUIRED!!!
VALEW575;VALE ON, R$ 57.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;57.54;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3W0NN4;7;False;2024-11-13;103;;0;0;1719244898000;PUT;1718910676000;57.54;;;;;UPGRADE REQUIRED!!!
VALEK580;VALE ON, R$ 58.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;58.04;100;BOVESPA;2024-06-22T10:18:38.852Z;2024-06-22T10:18:38.852Z;0.0;60.83;BRVALE3K0O59;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;58.04;;;;;UPGRADE REQUIRED!!!
VALEW580;VALE ON, R$ 58.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;58.04;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3W0NS3;7;False;2024-11-13;103;;0;0;1719244917000;PUT;1718910694000;58.04;;;;;UPGRADE REQUIRED!!!
VALEK612;VALE ON, R$ 58.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;58.54;100;BOVESPA;2024-06-22T10:18:38.857Z;2024-06-22T10:18:38.857Z;0.0;60.83;BRVALE3K0MY7;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1692374241000;58.54;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEW612;VALE ON, R$ 58.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;58.54;100;BOVESPA;2024-06-22T10:18:39.002Z;2024-06-22T10:18:39.002Z;0.0;60.83;BRVALE3W0MO4;7;False;2024-11-13;103;;0;0;1719244074000;PUT;1718910831000;58.54;33592510000154;2024-03-13T01:30:33.032Z;;;UPGRADE REQUIRED!!!
VALEK590;VALE ON, R$ 59.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;59.04;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0NY5;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;59.04;;;;;UPGRADE REQUIRED!!!
VALEW590;VALE ON, R$ 59.04, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;59.04;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3W0NV7;7;False;2024-11-13;103;;0;0;1719244078000;PUT;1718910720000;59.04;;;;;UPGRADE REQUIRED!!!
VALEK595;VALE ON, R$ 59.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;59.54;100;BOVESPA;2024-06-22T10:18:38.853Z;2024-06-22T10:18:38.853Z;0.0;60.83;BRVALE3K0NS7;7;False;2024-11-13;103;;0;0;1719234000000;CALL;-62167294412000;59.54;;;;;UPGRADE REQUIRED!!!
VALEW595;VALE ON, R$ 59.54, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;59.54;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3W0NK0;7;False;2024-11-13;103;;0;0;1719244078000;PUT;1718910761000;59.54;;;;;UPGRADE REQUIRED!!!
