symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;warning;quotation_form
RENTT580;LOCALIZA ON, R$ 57.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;57.67;100;BOVESPA;2024-06-22T10:18:38.742Z;2024-06-22T10:18:38.742Z;0.0;41.7;BRRENT3T0E30;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;57.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH585;LOCALIZA ON, R$ 58.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;58.17;100;BOVESPA;2024-06-22T10:18:38.873Z;2024-06-22T10:18:38.873Z;0.0;41.7;BRRENT3H0DR9;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1713197986000;58.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT585;LOCALIZA ON, R$ 58.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;58.17;100;BOVESPA;2024-06-22T10:18:38.742Z;2024-06-22T10:18:38.742Z;0.0;41.7;BRRENT3T0DX3;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;58.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH590;LOCALIZA ON, R$ 58.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;58.67;100;BOVESPA;2024-06-22T10:18:38.873Z;2024-06-22T10:18:38.873Z;0.0;41.7;BRRENT3H0DJ6;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;58.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT590;LOCALIZA ON, R$ 58.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;58.67;100;BOVESPA;2024-06-22T10:18:38.742Z;2024-06-22T10:18:38.742Z;0.0;41.7;BRRENT3T0DN4;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;58.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH600;LOCALIZA ON, R$ 59.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;59.67;100;BOVESPA;2024-06-22T10:18:38.876Z;2024-06-22T10:18:38.876Z;0.0;41.7;BRRENT3H0F00;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;59.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT600;LOCALIZA ON, R$ 59.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;59.67;100;BOVESPA;2024-06-22T10:18:38.759Z;2024-06-22T10:18:38.759Z;0.0;41.7;BRRENT3T0ER3;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;59.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH610;LOCALIZA ON, R$ 60.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;60.67;100;BOVESPA;2024-06-22T10:18:38.876Z;2024-06-22T10:18:38.876Z;0.0;41.7;BRRENT3H0F26;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1714750723000;60.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT610;LOCALIZA ON, R$ 60.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;60.67;100;BOVESPA;2024-06-22T10:18:38.759Z;2024-06-22T10:18:38.759Z;0.0;41.7;BRRENT3T0EN2;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1717424829000;60.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH620;LOCALIZA ON, R$ 61.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;61.67;100;BOVESPA;2024-06-22T10:18:38.876Z;2024-06-22T10:18:38.876Z;0.0;41.7;BRRENT3H0EU1;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;61.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT620;LOCALIZA ON, R$ 61.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;61.67;100;BOVESPA;2024-06-22T10:18:38.760Z;2024-06-22T10:18:38.760Z;0.0;41.7;BRRENT3T0ET9;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1718043056000;61.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH630;LOCALIZA ON, R$ 62.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;62.67;100;BOVESPA;2024-06-22T10:18:38.877Z;2024-06-22T10:18:38.877Z;0.0;41.7;BRRENT3H0ER7;7;False;2024-08-15;39;;0;0;1719237268000;CALL;1688582413000;62.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT630;LOCALIZA ON, R$ 62.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;62.67;100;BOVESPA;2024-06-22T10:18:38.760Z;2024-06-22T10:18:38.760Z;0.0;41.7;BRRENT3T0F21;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;62.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH640;LOCALIZA ON, R$ 63.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;63.67;100;BOVESPA;2024-06-22T10:18:38.877Z;2024-06-22T10:18:38.877Z;0.0;41.7;BRRENT3H0EW7;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;63.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT640;LOCALIZA ON, R$ 63.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;63.67;100;BOVESPA;2024-06-22T10:18:38.760Z;2024-06-22T10:18:38.760Z;0.0;41.7;BRRENT3T0F47;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;63.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH650;LOCALIZA ON, R$ 64.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;64.67;100;BOVESPA;2024-06-22T10:18:38.877Z;2024-06-22T10:18:38.877Z;0.0;41.7;BRRENT3H0EO4;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;64.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT650;LOCALIZA ON, R$ 64.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;64.67;100;BOVESPA;2024-06-22T10:18:38.760Z;2024-06-22T10:18:38.760Z;0.0;41.7;BRRENT3T0EP7;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;64.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH660;LOCALIZA ON, R$ 65.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;65.67;100;BOVESPA;2024-06-22T10:18:38.877Z;2024-06-22T10:18:38.877Z;0.0;41.7;BRRENT3H0EN6;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;65.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT660;LOCALIZA ON, R$ 65.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;65.67;100;BOVESPA;2024-06-22T10:18:38.760Z;2024-06-22T10:18:38.760Z;0.0;41.7;BRRENT3T0ES1;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;65.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH661;LOCALIZA ON, R$ 66.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;66.17;100;BOVESPA;2024-06-22T10:18:38.877Z;2024-06-22T10:18:38.877Z;0.0;41.7;BRRENT3H0FI3;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1692204212000;66.17;;;UPGRADE REQUIRED!!!;
RENTT661;LOCALIZA ON, R$ 66.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;66.17;100;BOVESPA;2024-06-22T10:18:38.760Z;2024-06-22T10:18:38.760Z;0.0;41.7;BRRENT3T0FI9;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1718911831000;66.17;;;UPGRADE REQUIRED!!!;
RENTH670;LOCALIZA ON, R$ 66.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;66.67;100;BOVESPA;2024-06-22T10:18:38.877Z;2024-06-22T10:18:38.877Z;0.0;41.7;BRRENT3H0EV9;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;66.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT670;LOCALIZA ON, R$ 66.67, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;66.67;100;BOVESPA;2024-06-22T10:18:38.760Z;2024-06-22T10:18:38.760Z;0.0;41.7;BRRENT3T0F39;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;66.67;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH675;LOCALIZA ON, R$ 67.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;67.17;100;BOVESPA;2024-06-22T10:18:38.877Z;2024-06-22T10:18:38.877Z;0.0;41.7;BRRENT3H0EQ9;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;67.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT675;LOCALIZA ON, R$ 67.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;67.17;100;BOVESPA;2024-06-22T10:18:38.760Z;2024-06-22T10:18:38.760Z;0.0;41.7;BRRENT3T0EX1;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;67.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH685;LOCALIZA ON, R$ 68.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;68.17;100;BOVESPA;2024-06-22T10:18:38.878Z;2024-06-22T10:18:38.878Z;0.0;41.7;BRRENT3H0EX5;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;68.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT685;LOCALIZA ON, R$ 68.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;68.17;100;BOVESPA;2024-06-22T10:18:38.760Z;2024-06-22T10:18:38.760Z;0.0;41.7;BRRENT3T0EQ5;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;68.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH695;LOCALIZA ON, R$ 69.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;69.17;100;BOVESPA;2024-06-22T10:18:38.878Z;2024-06-22T10:18:38.878Z;0.0;41.7;BRRENT3H0EZ0;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;69.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT695;LOCALIZA ON, R$ 69.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;69.17;100;BOVESPA;2024-06-22T10:18:38.761Z;2024-06-22T10:18:38.761Z;0.0;41.7;BRRENT3T0F13;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;69.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH705;LOCALIZA ON, R$ 70.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;70.17;100;BOVESPA;2024-06-22T10:18:38.885Z;2024-06-22T10:18:38.885Z;0.0;41.7;BRRENT3H0EM8;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;70.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT705;LOCALIZA ON, R$ 70.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;70.17;100;BOVESPA;2024-06-22T10:18:38.710Z;2024-06-22T10:18:38.710Z;0.0;41.7;BRRENT3T0EM4;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;70.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH715;LOCALIZA ON, R$ 71.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;71.17;100;BOVESPA;2024-06-22T10:18:38.881Z;2024-06-22T10:18:38.881Z;0.0;41.7;BRRENT3H0F34;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;71.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT715;LOCALIZA ON, R$ 71.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;71.17;100;BOVESPA;2024-06-22T10:18:38.711Z;2024-06-22T10:18:38.711Z;0.0;41.7;BRRENT3T0EY9;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;71.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH725;LOCALIZA ON, R$ 72.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;72.17;100;BOVESPA;2024-06-22T10:18:38.881Z;2024-06-22T10:18:38.881Z;0.0;41.7;BRRENT3H0F42;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;72.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT725;LOCALIZA ON, R$ 72.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;72.17;100;BOVESPA;2024-06-22T10:18:38.711Z;2024-06-22T10:18:38.711Z;0.0;41.7;BRRENT3T0EV5;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;72.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH735;LOCALIZA ON, R$ 73.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;73.17;100;BOVESPA;2024-06-22T10:18:38.881Z;2024-06-22T10:18:38.881Z;0.0;41.7;BRRENT3H0EP1;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;73.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT735;LOCALIZA ON, R$ 73.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;73.17;100;BOVESPA;2024-06-22T10:18:38.711Z;2024-06-22T10:18:38.711Z;0.0;41.7;BRRENT3T0F05;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;73.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH745;LOCALIZA ON, R$ 74.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;74.17;100;BOVESPA;2024-06-22T10:18:38.881Z;2024-06-22T10:18:38.882Z;0.0;41.7;BRRENT3H0EY3;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;74.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT745;LOCALIZA ON, R$ 74.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;74.17;100;BOVESPA;2024-06-22T10:18:38.711Z;2024-06-22T10:18:38.711Z;0.0;41.7;BRRENT3T0EO0;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;74.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH755;LOCALIZA ON, R$ 75.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;75.17;100;BOVESPA;2024-06-22T10:18:38.882Z;2024-06-22T10:18:38.882Z;0.0;41.7;BRRENT3H0F18;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;75.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT755;LOCALIZA ON, R$ 75.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;75.17;100;BOVESPA;2024-06-22T10:18:38.711Z;2024-06-22T10:18:38.711Z;0.0;41.7;BRRENT3T0EZ6;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;75.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTH765;LOCALIZA ON, R$ 76.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;76.17;100;BOVESPA;2024-06-22T10:18:38.882Z;2024-06-22T10:18:38.882Z;0.0;41.7;BRRENT3H0ES5;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1688582413000;76.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTT765;LOCALIZA ON, R$ 76.17, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;76.17;100;BOVESPA;2024-06-22T10:18:38.711Z;2024-06-22T10:18:38.711Z;0.0;41.7;BRRENT3T0EU7;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1688582413000;76.17;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTI317;LOCALIZA ON, R$ 31.78, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;31.78;100;BOVESPA;2024-06-22T10:18:38.339Z;2024-06-22T10:18:38.339Z;0.0;41.7;BRRENT3I0EI5;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;31.78;;;UPGRADE REQUIRED!!!;
RENTU317;LOCALIZA ON, R$ 31.78, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;31.78;100;BOVESPA;2024-06-22T10:18:38.841Z;2024-06-22T10:18:38.841Z;0.0;41.7;BRRENT3U0EI9;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1718730588000;31.78;;;UPGRADE REQUIRED!!!;
RENTI355;LOCALIZA ON, R$ 35.53, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;35.53;100;BOVESPA;2024-06-22T10:18:38.341Z;2024-06-22T10:18:38.341Z;0.0;41.7;BRRENT3I0E82;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1719216335000;35.53;;;UPGRADE REQUIRED!!!;
RENTU355;LOCALIZA ON, R$ 35.53, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;35.53;100;BOVESPA;2024-06-22T10:18:38.846Z;2024-06-22T10:18:38.846Z;0.0;41.7;BRRENT3U0E38;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1718733155000;35.53;;;UPGRADE REQUIRED!!!;
RENTI360;LOCALIZA ON, R$ 36.03, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;36.03;100;BOVESPA;2024-06-22T10:18:38.341Z;2024-06-22T10:18:38.341Z;0.0;41.7;BRRENT3I0E90;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;36.03;;;UPGRADE REQUIRED!!!;
RENTU360;LOCALIZA ON, R$ 36.03, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;36.03;100;BOVESPA;2024-06-22T10:18:38.846Z;2024-06-22T10:18:38.846Z;0.0;42.01;BRRENT3U0E79;7;False;2024-09-19;64;;0;0;1719234288000;PUT;1719234288000;36.03;;;UPGRADE REQUIRED!!!;
RENTI365;LOCALIZA ON, R$ 36.53, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;36.53;100;BOVESPA;2024-06-22T10:18:38.351Z;2024-06-22T10:18:38.351Z;0.0;41.7;BRRENT3I0E41;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;36.53;;;UPGRADE REQUIRED!!!;
RENTU365;LOCALIZA ON, R$ 36.53, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;36.53;100;BOVESPA;2024-06-22T10:18:38.846Z;2024-06-22T10:18:38.846Z;0.0;41.7;BRRENT3U0E04;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1718292984000;36.53;;;UPGRADE REQUIRED!!!;
RENTI370;LOCALIZA ON, R$ 37.03, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;37.03;100;BOVESPA;2024-06-22T10:18:38.351Z;2024-06-22T10:18:38.351Z;0.0;41.7;BRRENT3I0EE4;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;37.03;;;UPGRADE REQUIRED!!!;
RENTU370;LOCALIZA ON, R$ 37.03, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;37.03;100;BOVESPA;2024-06-22T10:18:38.846Z;2024-06-22T10:18:38.846Z;0.0;41.7;BRRENT3U0EB4;7;False;2024-09-19;64;;0;0;1719234000000;PUT;-62167294412000;37.03;;;UPGRADE REQUIRED!!!;
RENTI375;LOCALIZA ON, R$ 37.53, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;37.53;100;BOVESPA;2024-06-22T10:18:38.351Z;2024-06-22T10:18:38.351Z;0.0;41.7;BRRENT3I0DY4;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;37.53;;;UPGRADE REQUIRED!!!;
RENTU375;LOCALIZA ON, R$ 37.53, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;37.53;100;BOVESPA;2024-06-22T10:18:38.846Z;2024-06-22T10:18:38.846Z;0.0;41.7;BRRENT3U0E20;7;False;2024-09-19;64;;0;0;1719234000000;PUT;-62167294412000;37.53;;;UPGRADE REQUIRED!!!;
RENTI381;LOCALIZA ON, R$ 37.78, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;37.78;100;BOVESPA;2024-06-22T10:18:38.351Z;2024-06-22T10:18:38.351Z;0.0;41.7;BRRENT3I0DQ0;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1688582413000;37.78;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTU381;LOCALIZA ON, R$ 37.78, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;37.78;100;BOVESPA;2024-06-22T10:18:38.846Z;2024-06-22T10:18:38.846Z;0.0;41.7;BRRENT3U0DO9;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1716835237000;37.78;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTI380;LOCALIZA ON, R$ 38.03, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;38.03;100;BOVESPA;2024-06-22T10:18:38.351Z;2024-06-22T10:18:38.351Z;0.0;41.7;BRRENT3I0E74;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;38.03;;;UPGRADE REQUIRED!!!;
RENTU380;LOCALIZA ON, R$ 38.03, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;38.03;100;BOVESPA;2024-06-22T10:18:38.846Z;2024-06-22T10:18:38.846Z;0.0;41.7;BRRENT3U0ED0;7;False;2024-09-19;64;;0;0;1719234000000;PUT;-62167294412000;38.03;;;UPGRADE REQUIRED!!!;
RENTI386;LOCALIZA ON, R$ 38.28, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;EUROPEAN;38.28;100;BOVESPA;2024-06-22T10:18:38.351Z;2024-06-22T10:18:38.351Z;0.0;41.7;BRRENT3I0DC0;7;False;2024-09-19;64;;0;0;1719234000000;CALL;1688582413000;38.28;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTU386;LOCALIZA ON, R$ 38.28, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-09-20;EUROPEAN;38.28;100;BOVESPA;2024-06-22T10:18:38.846Z;2024-06-22T10:18:38.846Z;0.0;41.7;BRRENT3U0DC4;7;False;2024-09-19;64;;0;0;1719234000000;PUT;1718124826000;38.28;16670085000155;2024-04-03T01:30:34.768Z;UPGRADE REQUIRED!!!;
RENTI385;LOCALIZA ON, R$ 38.53, 20-09-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-09-20;AMERICAN;38.53;100;BOVESPA;2024-06-22T10:18:38.351Z;2024-06-22T10:18:38.351Z;0.0;41.7;BRRENT3I0DX6;7;False;2024-09-19;64;;0;0;1719234000000;CALL;-62167294412000;38.53;;;UPGRADE REQUIRED!!!;
