symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;warning;quotation_form
BBDCF185W4;BRADESCO PN, R$ 18.14, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;18.14;100;BOVESPA;2024-06-22T10:18:38.772Z;2024-06-22T10:18:38.772Z;0.0;12.4;BRBBDC4F17V0;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;18.14;;;;
BBDCR185W4;BRADESCO PN, R$ 18.14, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;18.14;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;12.4;BRBBDC4R1872;7;False;2024-06-27;4;;0;0;1719234000000;PUT;-62167294412000;18.14;;;;
BBDCF190W4;BRADESCO PN, R$ 18.64, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;18.64;100;BOVESPA;2024-06-22T10:18:38.874Z;2024-06-22T10:18:38.874Z;0.0;12.4;BRBBDC4F17S6;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;18.64;;;;
BBDCR190W4;BRADESCO PN, R$ 18.64, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;18.64;100;BOVESPA;2024-06-22T10:18:38.997Z;2024-06-22T10:18:38.997Z;0.0;12.4;BRBBDC4R17X1;7;False;2024-06-27;4;;0;0;1719234000000;PUT;-62167294412000;18.64;;;;
BBDCG880W1;BRADESCO PN, R$ 8.44, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;8.44;100;BOVESPA;2024-06-22T10:18:38.510Z;2024-06-22T10:18:38.510Z;0.0;12.4;BRBBDC4G17G9;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;8.44;;;;
BBDCS880W1;BRADESCO PN, R$ 8.44, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;8.44;100;BOVESPA;2024-06-22T10:18:38.707Z;2024-06-22T10:18:38.707Z;0.0;12.4;BRBBDC4S18C1;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;8.44;;;;
BBDCG900W1;BRADESCO PN, R$ 8.64, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;8.64;100;BOVESPA;2024-06-22T10:18:38.789Z;2024-06-22T10:18:38.789Z;0.0;12.4;BRBBDC4G17K1;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;8.64;;;;
BBDCS900W1;BRADESCO PN, R$ 8.64, 05-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;8.64;100;BOVESPA;2024-06-22T10:18:38.721Z;2024-06-22T10:18:38.721Z;0.0;12.4;BRBBDC4S1855;7;False;2024-07-04;9;;0;0;1719234000000;PUT;1719216332000;8.64;;;;
BBDCG920W1;BRADESCO PN, R$ 8.84, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;8.84;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;0.0;12.4;BRBBDC4G17C8;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;8.84;;;;
BBDCS920W1;BRADESCO PN, R$ 8.84, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;8.84;100;BOVESPA;2024-06-22T10:18:38.347Z;2024-06-22T10:18:38.347Z;0.0;12.4;BRBBDC4S1863;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;8.84;;;;
BBDCG940W1;BRADESCO PN, R$ 9.04, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;9.04;100;BOVESPA;2024-06-22T10:18:38.625Z;2024-06-22T10:18:38.625Z;0.0;12.4;BRBBDC4G17V8;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;9.04;;;;
BBDCS940W1;BRADESCO PN, R$ 9.04, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;9.04;100;BOVESPA;2024-06-22T10:18:38.795Z;2024-06-22T10:18:38.795Z;0.0;12.4;BRBBDC4S18F4;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;9.04;;;;
BBDCG960W1;BRADESCO PN, R$ 9.24, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;9.24;100;BOVESPA;2024-06-22T10:18:38.995Z;2024-06-22T10:18:38.995Z;0.0;12.4;BRBBDC4G17T2;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;9.24;;;;
BBDCS960W1;BRADESCO PN, R$ 9.24, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;9.24;100;BOVESPA;2024-06-22T10:18:38.956Z;2024-06-22T10:18:38.956Z;0.0;12.4;BRBBDC4S17Y7;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;9.24;;;;
