symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;warning
B3SAF125W4;B3 ON, R$ 12.42, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;12.42;100;BOVESPA;2024-06-22T10:18:38.797Z;2024-06-22T10:18:38.797Z;0.0;10.39;BRB3SA3F0DG6;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;12.42;;
B3SAR125W4;B3 ON, R$ 12.42, 28-06-2024;0.0;0.0;0.0;1.75;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;12.42;100;BOVESPA;2024-06-22T10:18:38.837Z;2024-06-22T10:18:38.837Z;0.0;10.39;BRB3SA3R0DS7;7;False;2024-06-27;4;;0;0;1719234000000;PUT;1718028679000;12.42;;
B3SAF130W4;B3 ON, R$ 12.92, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.02;CALL;2024-06-28;AMERICAN;12.92;100;BOVESPA;2024-06-22T10:18:38.888Z;2024-06-22T10:18:38.888Z;0.0;10.39;BRB3SA3F0DD3;7;False;2024-06-27;4;;0;2000;1719244936000;CALL;-62167294412000;12.92;;
B3SAR130W4;B3 ON, R$ 12.92, 28-06-2024;0.0;0.0;0.0;2.35;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;12.92;100;BOVESPA;2024-06-22T10:18:38.868Z;2024-06-22T10:18:38.868Z;0.0;10.39;BRB3SA3R0DA5;7;False;2024-06-27;4;;0;0;1719234000000;PUT;1718720461000;12.92;;
B3SAF135W4;B3 ON, R$ 13.42, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;13.42;100;BOVESPA;2024-06-22T10:18:38.869Z;2024-06-22T10:18:38.869Z;0.0;10.39;BRB3SA3F0DB7;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;13.42;;
B3SAR135W4;B3 ON, R$ 13.42, 28-06-2024;0.0;0.0;0.0;3.32;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;13.42;100;BOVESPA;2024-06-22T10:18:38.991Z;2024-06-22T10:18:38.991Z;0.0;10.39;BRB3SA3R0DJ6;7;False;2024-06-27;4;;0;0;1719234000000;PUT;1718296138000;13.42;;
B3SAF140W4;B3 ON, R$ 13.92, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;13.92;100;BOVESPA;2024-06-22T10:18:38.985Z;2024-06-22T10:18:38.985Z;0.0;10.39;BRB3SA3F0DM4;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;13.92;;
B3SAR140W4;B3 ON, R$ 13.92, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;13.92;100;BOVESPA;2024-06-22T10:18:38.328Z;2024-06-22T10:18:38.328Z;0.0;10.39;BRB3SA3R0DG2;7;False;2024-06-27;4;;0;0;1719234000000;PUT;-62167294412000;13.92;;
B3SAF145W4;B3 ON, R$ 14.42, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;14.42;100;BOVESPA;2024-06-22T10:18:38.348Z;2024-06-22T10:18:38.348Z;0.0;10.39;BRB3SA3F0DA9;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;14.42;;
B3SAR145W4;B3 ON, R$ 14.42, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;14.42;100;BOVESPA;2024-06-22T10:18:38.356Z;2024-06-22T10:18:38.356Z;0.0;10.39;BRB3SA3R0DF4;7;False;2024-06-27;4;;0;0;1719234000000;PUT;-62167294412000;14.42;;
B3SAF150W4;B3 ON, R$ 14.92, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;14.92;100;BOVESPA;2024-06-22T10:18:38.482Z;2024-06-22T10:18:38.482Z;0.0;10.39;BRB3SA3F0DK8;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;14.92;;
B3SAR150W4;B3 ON, R$ 14.92, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;14.92;100;BOVESPA;2024-06-22T10:18:38.603Z;2024-06-22T10:18:38.603Z;0.0;10.39;BRB3SA3R0DC1;7;False;2024-06-27;4;;0;0;1719234000000;PUT;-62167294412000;14.92;;
B3SAF155W4;B3 ON, R$ 15.42, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;15.42;100;BOVESPA;2024-06-22T10:18:38.548Z;2024-06-22T10:18:38.548Z;0.0;10.39;BRB3SA3F0DH4;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;15.42;;
