symbol;block_date;category;contract_size;days_to_maturity;due_date;exchange_id;isin;market_maker;maturity_type;name;strike;updated_at;close;created_at;financial_volume;high;low;open;variation;volume;cnpj;ask;bid;quotationForm;security_category;spot_price;trades;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning;has_options
BRFST150;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IS6;False;EUROPEAN;BRF SA ON, R$ 15.00, 16-08-2024;15.0;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244374000;PUT;1719216326000;15.0;UPGRADE REQUIRED!!!;
BRFSH155;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IW2;False;AMERICAN;BRF SA ON, R$ 15.50, 16-08-2024;15.5;2024-06-22T10:18:38.677Z;0.0;2024-06-22T10:18:38.677Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1691172486000;15.5;UPGRADE REQUIRED!!!;
BRFST155;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0J05;False;EUROPEAN;BRF SA ON, R$ 15.50, 16-08-2024;15.5;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719244374000;PUT;1718736508000;15.5;UPGRADE REQUIRED!!!;
BRFSH160;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IS0;False;AMERICAN;BRF SA ON, R$ 16.00, 16-08-2024;16.0;2024-06-22T10:18:38.648Z;0.0;2024-06-22T10:18:38.648Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1719216326000;16.0;UPGRADE REQUIRED!!!;
BRFST160;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IR8;False;EUROPEAN;BRF SA ON, R$ 16.00, 16-08-2024;16.0;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244374000;PUT;1718810568000;16.0;UPGRADE REQUIRED!!!;
BRFSH165;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0J26;False;AMERICAN;BRF SA ON, R$ 16.50, 16-08-2024;16.5;2024-06-22T10:18:38.648Z;0.0;2024-06-22T10:18:38.648Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1718812177000;16.5;UPGRADE REQUIRED!!!;
BRFST165;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0J13;False;EUROPEAN;BRF SA ON, R$ 16.50, 16-08-2024;16.5;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719244374000;PUT;1718810114000;16.5;UPGRADE REQUIRED!!!;
BRFSH170;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IH3;False;AMERICAN;BRF SA ON, R$ 17.00, 16-08-2024;17.0;2024-06-22T10:18:38.648Z;0.0;2024-06-22T10:18:38.648Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;17.0;UPGRADE REQUIRED!!!;
BRFST170;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IG1;False;EUROPEAN;BRF SA ON, R$ 17.00, 16-08-2024;17.0;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244374000;PUT;1719216326000;17.0;UPGRADE REQUIRED!!!;
BRFSH175;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IX0;False;AMERICAN;BRF SA ON, R$ 17.50, 16-08-2024;17.5;2024-06-22T10:18:38.648Z;0.0;2024-06-22T10:18:38.648Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719244087000;CALL;1718135434000;17.5;UPGRADE REQUIRED!!!;
BRFST175;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IW8;False;EUROPEAN;BRF SA ON, R$ 17.50, 16-08-2024;17.5;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719244374000;PUT;1718739947000;17.5;UPGRADE REQUIRED!!!;
BRFSH180;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0I92;False;AMERICAN;BRF SA ON, R$ 18.00, 16-08-2024;18.0;2024-06-22T10:18:38.648Z;0.0;2024-06-22T10:18:38.648Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244079000;CALL;1718812255000;18.0;UPGRADE REQUIRED!!!;
BRFST180;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IE6;False;EUROPEAN;BRF SA ON, R$ 18.00, 16-08-2024;18.0;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719245266000;PUT;1718903203000;18.0;UPGRADE REQUIRED!!!;
BRFSH185;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0J42;False;AMERICAN;BRF SA ON, R$ 18.50, 16-08-2024;18.5;2024-06-22T10:18:38.647Z;0.0;2024-06-22T10:18:38.647Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1718739662000;18.5;UPGRADE REQUIRED!!!;
BRFST185;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0J39;False;EUROPEAN;BRF SA ON, R$ 18.50, 16-08-2024;18.5;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.84;0;0;0;1719245135000;PUT;1719237755000;18.5;UPGRADE REQUIRED!!!;
BRFSH190;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0ID2;False;AMERICAN;BRF SA ON, R$ 19.00, 16-08-2024;19.0;2024-06-22T10:18:38.647Z;0.0;2024-06-22T10:18:38.647Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1718899991000;19.0;UPGRADE REQUIRED!!!;
BRFST190;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0I97;True;EUROPEAN;BRF SA ON, R$ 19.00, 16-08-2024;19.0;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719245269000;PUT;1719216326000;19.0;UPGRADE REQUIRED!!!;
BRFSH195;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IZ5;True;AMERICAN;BRF SA ON, R$ 19.50, 16-08-2024;19.5;2024-06-22T10:18:38.647Z;0.0;2024-06-22T10:18:38.647Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719244169000;CALL;1719216332000;19.5;UPGRADE REQUIRED!!!;
BRFST195;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IZ1;True;EUROPEAN;BRF SA ON, R$ 19.50, 16-08-2024;19.5;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719245317000;PUT;1719241020000;19.5;UPGRADE REQUIRED!!!;
BRFSH200;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IR2;True;AMERICAN;BRF SA ON, R$ 20.00, 16-08-2024;20.0;2024-06-22T10:18:38.649Z;0.0;2024-06-22T10:18:38.649Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.75;0;0;0;1719245317000;CALL;1719244373000;20.0;UPGRADE REQUIRED!!!;
BRFST200;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IO5;True;EUROPEAN;BRF SA ON, R$ 20.00, 16-08-2024;20.0;2024-06-22T10:18:38.468Z;0.0;2024-06-22T10:18:38.468Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719245317000;PUT;1719240574000;20.0;UPGRADE REQUIRED!!!;
BRFSH205;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IY8;True;AMERICAN;BRF SA ON, R$ 20.50, 16-08-2024;20.5;2024-06-22T10:18:38.649Z;0.0;2024-06-22T10:18:38.649Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.75;0;0;0;1719245318000;CALL;1719244373000;20.5;UPGRADE REQUIRED!!!;
BRFST205;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0J47;True;EUROPEAN;BRF SA ON, R$ 20.50, 16-08-2024;20.5;2024-06-22T10:18:38.468Z;0.0;2024-06-22T10:18:38.468Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.76;0;0;0;1719245318000;PUT;1719244413000;20.5;UPGRADE REQUIRED!!!;
BRFSH210;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IG5;True;AMERICAN;BRF SA ON, R$ 21.00, 16-08-2024;21.0;2024-06-22T10:18:38.649Z;0.0;2024-06-22T10:18:38.649Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719245318000;CALL;1719216327000;21.0;UPGRADE REQUIRED!!!;
BRFST210;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0ID8;False;EUROPEAN;BRF SA ON, R$ 21.00, 16-08-2024;21.0;2024-06-22T10:18:38.468Z;0.0;2024-06-22T10:18:38.468Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719245317000;PUT;1719237302000;21.0;UPGRADE REQUIRED!!!;
BRFSH215;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0J34;True;AMERICAN;BRF SA ON, R$ 21.50, 16-08-2024;21.5;2024-06-22T10:18:38.649Z;0.0;2024-06-22T10:18:38.649Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719245317000;CALL;1719239110000;21.5;UPGRADE REQUIRED!!!;
BRFST215;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0J21;False;EUROPEAN;BRF SA ON, R$ 21.50, 16-08-2024;21.5;2024-06-22T10:18:38.468Z;0.0;2024-06-22T10:18:38.468Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719244374000;PUT;-62167294412000;21.5;UPGRADE REQUIRED!!!;
BRFSH220;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IP6;False;AMERICAN;BRF SA ON, R$ 22.00, 16-08-2024;22.0;2024-06-22T10:18:38.649Z;0.0;2024-06-22T10:18:38.649Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.86;0;0;0;1719245317000;CALL;1719238846000;22.0;UPGRADE REQUIRED!!!;
BRFST220;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IL1;False;EUROPEAN;BRF SA ON, R$ 22.00, 16-08-2024;22.0;2024-06-22T10:18:38.467Z;0.0;2024-06-22T10:18:38.467Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244374000;PUT;1688582413000;22.0;UPGRADE REQUIRED!!!;
BRFSH225;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0J18;False;AMERICAN;BRF SA ON, R$ 22.50, 16-08-2024;22.5;2024-06-22T10:18:38.649Z;0.0;2024-06-22T10:18:38.649Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719245270000;CALL;1719237755000;22.5;UPGRADE REQUIRED!!!;
BRFST225;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IX6;False;EUROPEAN;BRF SA ON, R$ 22.50, 16-08-2024;22.5;2024-06-22T10:18:38.467Z;0.0;2024-06-22T10:18:38.467Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719244374000;PUT;-62167294412000;22.5;UPGRADE REQUIRED!!!;
BRFSH230;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IN1;False;AMERICAN;BRF SA ON, R$ 23.00, 16-08-2024;23.0;2024-06-22T10:18:38.649Z;0.0;2024-06-22T10:18:38.649Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.93;0;0;0;1719245269000;CALL;1719240094000;23.0;UPGRADE REQUIRED!!!;
BRFST230;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IQ0;False;EUROPEAN;BRF SA ON, R$ 23.00, 16-08-2024;23.0;2024-06-22T10:18:38.467Z;0.0;2024-06-22T10:18:38.467Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719241784000;PUT;1688582413000;23.0;UPGRADE REQUIRED!!!;
BRFSH235;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IT8;False;AMERICAN;BRF SA ON, R$ 23.50, 16-08-2024;23.5;2024-06-22T10:18:38.649Z;0.0;2024-06-22T10:18:38.649Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719245317000;CALL;1719216329000;23.5;UPGRADE REQUIRED!!!;
BRFST235;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IT4;False;EUROPEAN;BRF SA ON, R$ 23.50, 16-08-2024;23.5;2024-06-22T10:18:38.467Z;0.0;2024-06-22T10:18:38.467Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1718303180000;23.5;UPGRADE REQUIRED!!!;
BRFSH240;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IM3;False;AMERICAN;BRF SA ON, R$ 24.00, 16-08-2024;24.0;2024-06-22T10:18:38.649Z;0.0;2024-06-22T10:18:38.649Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719245269000;CALL;1719216327000;24.0;UPGRADE REQUIRED!!!;
BRFST240;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IF3;False;EUROPEAN;BRF SA ON, R$ 24.00, 16-08-2024;24.0;2024-06-22T10:18:38.467Z;0.0;2024-06-22T10:18:38.467Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;24.0;UPGRADE REQUIRED!!!;
BRFSH245;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0J00;False;AMERICAN;BRF SA ON, R$ 24.50, 16-08-2024;24.5;2024-06-22T10:18:38.649Z;0.0;2024-06-22T10:18:38.649Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719245269000;CALL;1719244542000;24.5;UPGRADE REQUIRED!!!;
BRFST245;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IY4;False;EUROPEAN;BRF SA ON, R$ 24.50, 16-08-2024;24.5;2024-06-22T10:18:38.467Z;0.0;2024-06-22T10:18:38.467Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;-62167294412000;24.5;UPGRADE REQUIRED!!!;
BRFSH250;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IL5;False;AMERICAN;BRF SA ON, R$ 25.00, 16-08-2024;25.0;2024-06-22T10:18:38.649Z;0.0;2024-06-22T10:18:38.649Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.77;0;0;0;1719244546000;CALL;1719244546000;25.0;UPGRADE REQUIRED!!!;
BRFST250;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IC0;False;EUROPEAN;BRF SA ON, R$ 25.00, 16-08-2024;25.0;2024-06-22T10:18:38.486Z;0.0;2024-06-22T10:18:38.486Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;25.0;UPGRADE REQUIRED!!!;
BRFSH260;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IQ4;False;AMERICAN;BRF SA ON, R$ 26.00, 16-08-2024;26.0;2024-06-22T10:18:38.648Z;0.0;2024-06-22T10:18:38.648Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719245317000;CALL;1719240627000;26.0;UPGRADE REQUIRED!!!;
BRFST260;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IA4;False;EUROPEAN;BRF SA ON, R$ 26.00, 16-08-2024;26.0;2024-06-22T10:18:38.485Z;0.0;2024-06-22T10:18:38.485Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;26.0;UPGRADE REQUIRED!!!;
BRFSH275;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IV4;False;AMERICAN;BRF SA ON, R$ 27.50, 16-08-2024;27.5;2024-06-22T10:18:38.648Z;0.0;2024-06-22T10:18:38.648Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719245269000;CALL;1719240705000;27.5;UPGRADE REQUIRED!!!;
BRFST275;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IV0;False;EUROPEAN;BRF SA ON, R$ 27.50, 16-08-2024;27.5;2024-06-22T10:18:38.485Z;0.0;2024-06-22T10:18:38.485Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1715876677000;27.5;UPGRADE REQUIRED!!!;
BRFSH300;2024-08-15;CALL;100;39;2024-08-16;BOVESPA;BRBRFS3H0IU6;False;AMERICAN;BRF SA ON, R$ 30.00, 16-08-2024;30.0;2024-06-22T10:18:38.643Z;0.0;2024-06-22T10:18:38.643Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1714057618000;30.0;UPGRADE REQUIRED!!!;
BRFST300;2024-08-15;PUT;100;39;2024-08-16;BOVESPA;BRBRFS3T0IU2;False;EUROPEAN;BRF SA ON, R$ 30.00, 16-08-2024;30.0;2024-06-22T10:18:38.487Z;0.0;2024-06-22T10:18:38.487Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1688582413000;30.0;UPGRADE REQUIRED!!!;
BRFSI115;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IA7;False;AMERICAN;BRF SA ON, R$ 11.50, 20-09-2024;11.5;2024-06-22T10:18:38.841Z;0.0;2024-06-22T10:18:38.841Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1694442058000;11.5;UPGRADE REQUIRED!!!;
BRFSU115;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IG8;False;EUROPEAN;BRF SA ON, R$ 11.50, 20-09-2024;11.5;2024-06-22T10:18:38.707Z;0.0;2024-06-22T10:18:38.707Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1694785276000;11.5;UPGRADE REQUIRED!!!;
BRFSI125;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IF6;False;AMERICAN;BRF SA ON, R$ 12.50, 20-09-2024;12.5;2024-06-22T10:18:38.841Z;0.0;2024-06-22T10:18:38.841Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1686684137000;12.5;UPGRADE REQUIRED!!!;
BRFSU125;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0ID5;False;EUROPEAN;BRF SA ON, R$ 12.50, 20-09-2024;12.5;2024-06-22T10:18:38.707Z;0.0;2024-06-22T10:18:38.707Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1712151968000;12.5;UPGRADE REQUIRED!!!;
BRFSI135;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0I74;False;AMERICAN;BRF SA ON, R$ 13.50, 20-09-2024;13.5;2024-06-22T10:18:38.836Z;0.0;2024-06-22T10:18:38.836Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1686684137000;13.5;UPGRADE REQUIRED!!!;
BRFSU135;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IF0;False;EUROPEAN;BRF SA ON, R$ 13.50, 20-09-2024;13.5;2024-06-22T10:18:38.707Z;0.0;2024-06-22T10:18:38.707Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1717442121000;13.5;UPGRADE REQUIRED!!!;
BRFSI140;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IO8;False;AMERICAN;BRF SA ON, R$ 14.00, 20-09-2024;14.0;2024-06-22T10:18:38.836Z;0.0;2024-06-22T10:18:38.836Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1692042794000;14.0;UPGRADE REQUIRED!!!;
BRFSU140;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IO2;False;EUROPEAN;BRF SA ON, R$ 14.00, 20-09-2024;14.0;2024-06-22T10:18:38.707Z;0.0;2024-06-22T10:18:38.707Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;PUT;1694631339000;14.0;UPGRADE REQUIRED!!!;
BRFSI145;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IC3;False;AMERICAN;BRF SA ON, R$ 14.50, 20-09-2024;14.5;2024-06-22T10:18:38.836Z;0.0;2024-06-22T10:18:38.836Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1716481363000;14.5;UPGRADE REQUIRED!!!;
BRFSU145;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0I53;False;EUROPEAN;BRF SA ON, R$ 14.50, 20-09-2024;14.5;2024-06-22T10:18:38.707Z;0.0;2024-06-22T10:18:38.707Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.92;0;0;0;1719234366000;PUT;1719234366000;14.5;UPGRADE REQUIRED!!!;
BRFSI150;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0GE3;False;AMERICAN;BRF SA ON, R$ 15.00, 20-09-2024;15.0;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244076000;CALL;1719216324000;15.0;UPGRADE REQUIRED!!!;
BRFSU150;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0GA5;False;EUROPEAN;BRF SA ON, R$ 15.00, 20-09-2024;15.0;2024-06-22T10:18:38.707Z;0.0;2024-06-22T10:18:38.707Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244076000;PUT;1718803254000;15.0;UPGRADE REQUIRED!!!;
BRFSI155;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IN0;False;AMERICAN;BRF SA ON, R$ 15.50, 20-09-2024;15.5;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1669301000000;15.5;UPGRADE REQUIRED!!!;
BRFSU155;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IN4;False;EUROPEAN;BRF SA ON, R$ 15.50, 20-09-2024;15.5;2024-06-22T10:18:38.707Z;0.0;2024-06-22T10:18:38.707Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719244091000;PUT;1719216334000;15.5;UPGRADE REQUIRED!!!;
BRFSI160;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IH2;False;AMERICAN;BRF SA ON, R$ 16.00, 20-09-2024;16.0;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;16.0;UPGRADE REQUIRED!!!;
BRFSU160;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0I87;False;EUROPEAN;BRF SA ON, R$ 16.00, 20-09-2024;16.0;2024-06-22T10:18:38.707Z;0.0;2024-06-22T10:18:38.707Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244079000;PUT;1715193710000;16.0;UPGRADE REQUIRED!!!;
BRFSI165;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0IP5;False;AMERICAN;BRF SA ON, R$ 16.50, 20-09-2024;16.5;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;-62167294412000;16.5;UPGRADE REQUIRED!!!;
BRFSU165;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IM6;False;EUROPEAN;BRF SA ON, R$ 16.50, 20-09-2024;16.5;2024-06-22T10:18:38.706Z;0.0;2024-06-22T10:18:38.706Z;0;0.0;0.0;0.0;0.0;0;;0.0;0.0;;7;20.55;0;0;0;1719244091000;PUT;-62167294412000;16.5;UPGRADE REQUIRED!!!;
BRFSI170;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRBRFS3I0ID1;False;AMERICAN;BRF SA ON, R$ 17.00, 20-09-2024;17.0;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719234000000;CALL;1688582413000;17.0;UPGRADE REQUIRED!!!;
BRFSU170;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRBRFS3U0IC7;False;EUROPEAN;BRF SA ON, R$ 17.00, 20-09-2024;17.0;2024-06-22T10:18:38.706Z;0.0;2024-06-22T10:18:38.706Z;0;0.0;0.0;0.0;0.0;0;01838723000127;0.0;0.0;;7;20.55;0;0;0;1719244079000;PUT;1688582413000;17.0;UPGRADE REQUIRED!!!;
