symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;warning
TIMSH117;TIM ON, R$ 11.75, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;11.64;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;15.78;BRTIMS3H01Y0;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;11.75;;UPGRADE REQUIRED!!!
TIMST117;TIM ON, R$ 11.75, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;11.64;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;15.78;BRTIMS3T02G0;7;False;2024-08-15;39;;0;0;1719234000000;PUT;-62167294412000;11.75;;UPGRADE REQUIRED!!!
TIMSH122;TIM ON, R$ 12.25, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;12.14;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;15.78;BRTIMS3H02A8;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;12.25;;UPGRADE REQUIRED!!!
TIMST122;TIM ON, R$ 12.25, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;12.14;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;0.0;15.78;BRTIMS3T0273;7;False;2024-08-15;39;;0;0;1719234000000;PUT;-62167294412000;12.25;;UPGRADE REQUIRED!!!
TIMSH127;TIM ON, R$ 12.75, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;12.64;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;15.78;BRTIMS3H0210;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;12.75;;UPGRADE REQUIRED!!!
TIMST127;TIM ON, R$ 12.75, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;12.64;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;0.0;15.78;BRTIMS3T02F2;7;False;2024-08-15;39;;0;0;1719234000000;PUT;-62167294412000;12.75;;UPGRADE REQUIRED!!!
TIMSH132;TIM ON, R$ 13.25, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;13.14;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;15.78;BRTIMS3H0236;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;13.25;;UPGRADE REQUIRED!!!
TIMST132;TIM ON, R$ 13.25, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;13.14;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;15.78;BRTIMS3T02C9;7;False;2024-08-15;39;;0;0;1719237732000;PUT;-62167294412000;13.25;;UPGRADE REQUIRED!!!
TIMSH137;TIM ON, R$ 13.75, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;13.64;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;15.78;BRTIMS3H02H3;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;13.75;;UPGRADE REQUIRED!!!
TIMST137;TIM ON, R$ 13.75, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;13.64;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;15.78;BRTIMS3T02B1;7;False;2024-08-15;39;;0;0;1719244342000;PUT;-62167294412000;13.75;;UPGRADE REQUIRED!!!
TIMSH142;TIM ON, R$ 14.25, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;14.14;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;15.78;BRTIMS3H02F7;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;14.25;;UPGRADE REQUIRED!!!
TIMST142;TIM ON, R$ 14.25, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;14.14;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;15.78;BRTIMS3T0299;7;False;2024-08-15;39;;0;0;1719245190000;PUT;-62167294412000;14.25;;UPGRADE REQUIRED!!!
TIMSH147;TIM ON, R$ 14.75, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;14.64;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;15.78;BRTIMS3H0277;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;14.75;;UPGRADE REQUIRED!!!
TIMST147;TIM ON, R$ 14.75, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;14.64;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;15.78;BRTIMS3T0208;7;False;2024-08-15;39;;0;0;1719245202000;PUT;-62167294412000;14.75;;UPGRADE REQUIRED!!!
TIMSH152;TIM ON, R$ 15.25, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;15.14;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;15.78;BRTIMS3H02C4;7;True;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;15.25;;UPGRADE REQUIRED!!!
TIMST152;TIM ON, R$ 15.25, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;15.14;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;0.0;15.78;BRTIMS3T0265;7;True;2024-08-15;39;;0;0;1719245284000;PUT;1718909102000;15.25;;UPGRADE REQUIRED!!!
TIMSH155;TIM ON, R$ 15.50, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;15.39;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;15.78;BRTIMS3H01X2;7;False;2024-08-15;39;;0;0;1719238095000;CALL;1692366532000;15.5;;UPGRADE REQUIRED!!!
TIMST155;TIM ON, R$ 15.50, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;15.39;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;0.0;15.78;BRTIMS3T01X7;7;True;2024-08-15;39;;0;0;1719245190000;PUT;1691163786000;15.5;;UPGRADE REQUIRED!!!
TIMSH157;TIM ON, R$ 15.75, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;15.64;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;15.67;BRTIMS3H0285;7;True;2024-08-15;39;;0;0;1719245293000;CALL;1719216378000;15.75;;UPGRADE REQUIRED!!!
TIMST157;TIM ON, R$ 15.75, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;15.64;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;0.0;15.78;BRTIMS3T02H8;7;False;2024-08-15;39;;0;0;1719237732000;PUT;-62167294412000;15.75;;UPGRADE REQUIRED!!!
TIMSH160;TIM ON, R$ 16.00, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;15.89;100;BOVESPA;2024-06-22T10:18:38.848Z;2024-06-22T10:18:38.848Z;0.0;15.78;BRTIMS3H01V6;7;False;2024-08-15;39;;0;0;1719237732000;CALL;1691779487000;16.0;;UPGRADE REQUIRED!!!
TIMST160;TIM ON, R$ 16.00, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;15.89;100;BOVESPA;2024-06-22T10:18:38.980Z;2024-06-22T10:18:38.980Z;0.0;15.67;BRTIMS3T01V1;7;True;2024-08-15;39;;0;0;1719245202000;PUT;1719216373000;16.0;;UPGRADE REQUIRED!!!
