symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;warning
ELETG379;ELETROBRAS PNB, R$ 36.68, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;36.68;100;BOVESPA;2024-06-22T10:18:39.005Z;2024-06-22T10:18:39.005Z;0.0;38.91;BRELET6G0CX9;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;36.68;;
ELETS379;ELETROBRAS PNB, R$ 36.68, 19-07-2024;0.17;0.21;0.17;0.18;10500;1855;0;0.15;0.19;PUT;2024-07-19;EUROPEAN;36.68;100;BOVESPA;2024-06-22T10:18:38.843Z;2024-06-22T10:18:38.843Z;-47.059;39.29;BRELET6S0CV9;7;False;2024-07-18;19;;7900;7900;1719244860000;PUT;1719236209000;36.68;;
ELETG39;ELETROBRAS PNB, R$ 37.18, 19-07-2024;0.0;0.0;0.0;3.09;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;37.18;100;BOVESPA;2024-06-22T10:18:38.743Z;2024-06-22T10:18:38.743Z;0.0;38.91;BRELET6G0D95;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718647279000;37.18;;
ELETS39;ELETROBRAS PNB, R$ 37.18, 19-07-2024;0.23;0.23;0.23;0.23;5000;1150;0;0.21;0.26;PUT;2024-07-19;EUROPEAN;37.18;100;BOVESPA;2024-06-22T10:18:38.634Z;2024-06-22T10:18:38.634Z;-42.5;38.91;BRELET6S0D33;7;False;2024-07-18;19;;9500;9500;1719245021000;PUT;1719236259000;37.18;;
ELETG384;ELETROBRAS PNB, R$ 37.68, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;37.68;100;BOVESPA;2024-06-22T10:18:39.005Z;2024-06-22T10:18:39.005Z;0.0;38.91;BRELET6G0CM2;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;37.68;;
ELETS384;ELETROBRAS PNB, R$ 37.68, 19-07-2024;0.0;0.0;0.0;0.52;0;0;0;0.3;0.35;PUT;2024-07-19;EUROPEAN;37.68;100;BOVESPA;2024-06-22T10:18:38.843Z;2024-06-22T10:18:38.843Z;0.0;38.91;BRELET6S0CU1;7;False;2024-07-18;19;;10300;10300;1719244903000;PUT;1719216330000;37.68;;
ELETG396;ELETROBRAS PNB, R$ 37.93, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;37.93;100;BOVESPA;2024-06-22T10:18:39.005Z;2024-06-22T10:18:39.005Z;0.0;38.91;BRELET6G0DG2;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;37.93;;
ELETS396;ELETROBRAS PNB, R$ 37.93, 19-07-2024;0.45;0.45;0.36;0.36;300;126;0;0.36;0.4;PUT;2024-07-19;EUROPEAN;37.93;100;BOVESPA;2024-06-22T10:18:38.843Z;2024-06-22T10:18:38.843Z;-35.714;39.48;BRELET6S0DG8;7;True;2024-07-18;19;;10600;10600;1719245305000;PUT;1719243918000;37.93;;
ELETG399;ELETROBRAS PNB, R$ 38.18, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;38.18;100;BOVESPA;2024-06-22T10:18:39.004Z;2024-06-22T10:18:39.004Z;0.0;38.91;BRELET6G0CI0;7;False;2024-07-18;19;;0;0;1719236000000;CALL;1688582413000;38.18;;
ELETS399;ELETROBRAS PNB, R$ 38.18, 19-07-2024;0.42;0.42;0.42;0.42;100;42;0;0.43;0.48;PUT;2024-07-19;EUROPEAN;38.18;100;BOVESPA;2024-06-22T10:18:38.843Z;2024-06-22T10:18:38.843Z;-40.0;38.91;BRELET6S0CR7;7;False;2024-07-18;19;;10500;10500;1719245251000;PUT;1719243892000;38.18;;
ELETG401;ELETROBRAS PNB, R$ 38.43, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;1.0;2.68;CALL;2024-07-19;EUROPEAN;38.43;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;38.91;BRELET6G0DO6;7;False;2024-07-18;19;;2400;2400;1719245296000;CALL;1688582413000;38.43;;
ELETS401;ELETROBRAS PNB, R$ 38.43, 19-07-2024;0.41;0.41;0.41;0.41;200;82;0;0.5;0.54;PUT;2024-07-19;EUROPEAN;38.43;100;BOVESPA;2024-06-22T10:18:38.836Z;2024-06-22T10:18:38.836Z;-47.436;39.71;BRELET6S0DN4;7;True;2024-07-18;19;;10000;10000;1719245027000;PUT;1719239451000;38.43;;
ELETG40;ELETROBRAS PNB, R$ 38.68, 19-07-2024;1.52;1.87;1.52;1.7;16700;27636;0;1.61;1.65;CALL;2024-07-19;AMERICAN;38.68;100;BOVESPA;2024-06-22T10:18:38.743Z;2024-06-22T10:18:38.743Z;20.567;38.91;BRELET6G0CH2;7;True;2024-07-18;19;;10000;10000;1719245311000;CALL;1719237810000;38.68;;
ELETS40;ELETROBRAS PNB, R$ 38.68, 19-07-2024;0.97;0.97;0.97;0.97;200;194;0;0.1;0.96;PUT;2024-07-19;EUROPEAN;38.68;100;BOVESPA;2024-06-22T10:18:38.634Z;2024-06-22T10:18:38.634Z;18.293;38.91;BRELET6S0DB9;7;False;2024-07-18;19;;100;200;1719244085000;PUT;1719237338000;38.68;;
ELETG406;ELETROBRAS PNB, R$ 38.93, 19-07-2024;0.0;0.0;0.0;1.22;0;0;0;0.78;2.27;CALL;2024-07-19;EUROPEAN;38.93;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;38.91;BRELET6G0D12;7;False;2024-07-18;19;;1300;600;1719244085000;CALL;1719216330000;38.93;;
ELETS406;ELETROBRAS PNB, R$ 38.93, 19-07-2024;0.64;0.65;0.61;0.65;10800;6999;0;0.66;0.71;PUT;2024-07-19;EUROPEAN;38.93;100;BOVESPA;2024-06-22T10:18:38.836Z;2024-06-22T10:18:38.836Z;-25.287;38.91;BRELET6S0CX5;7;True;2024-07-18;19;;8700;8700;1719245027000;PUT;1719243058000;38.93;;
ELETG404;ELETROBRAS PNB, R$ 39.18, 19-07-2024;1.33;1.53;1.33;1.52;11000;14822;0;1.29;1.33;CALL;2024-07-19;AMERICAN;39.18;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;40.741;38.91;BRELET6G0D61;7;True;2024-07-18;19;;10000;3800;1719245280000;CALL;1719237193000;39.18;;
ELETS404;ELETROBRAS PNB, R$ 39.18, 19-07-2024;0.8;0.8;0.74;0.74;1300;980;0;0.0;1.6;PUT;2024-07-19;EUROPEAN;39.18;100;BOVESPA;2024-06-22T10:18:38.836Z;2024-06-22T10:18:38.836Z;-24.49;38.91;BRELET6S0CO4;7;False;2024-07-18;19;;0;3800;1719244085000;PUT;1719241906000;39.18;;
ELETG411;ELETROBRAS PNB, R$ 39.43, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.63;1.97;CALL;2024-07-19;EUROPEAN;39.43;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;38.91;BRELET6G0DJ6;7;False;2024-07-18;19;;2500;3500;1719244085000;CALL;1688582413000;39.43;;
ELETS411;ELETROBRAS PNB, R$ 39.43, 19-07-2024;0.89;0.99;0.79;0.79;25100;21178;0;0.86;0.91;PUT;2024-07-19;EUROPEAN;39.43;100;BOVESPA;2024-06-22T10:18:38.836Z;2024-06-22T10:18:38.836Z;-30.088;38.91;BRELET6S0DH6;7;True;2024-07-18;19;;6800;6800;1719245295000;PUT;1719241718000;39.43;;
ELETG41;ELETROBRAS PNB, R$ 39.68, 19-07-2024;1.05;1.12;1.05;1.1;10500;11056;0;1.02;1.06;CALL;2024-07-19;AMERICAN;39.68;100;BOVESPA;2024-06-22T10:18:38.743Z;2024-06-22T10:18:38.743Z;26.437;38.91;BRELET6G0DK4;7;True;2024-07-18;19;;5100;10000;1719245321000;CALL;1719237775000;39.68;;
ELETS41;ELETROBRAS PNB, R$ 39.68, 19-07-2024;0.0;0.0;0.0;1.1;0;0;0;0.0;1.86;PUT;2024-07-19;EUROPEAN;39.68;100;BOVESPA;2024-06-22T10:18:38.634Z;2024-06-22T10:18:38.634Z;0.0;38.91;BRELET6S0CW7;7;False;2024-07-18;19;;0;2700;1719244085000;PUT;1718811226000;39.68;;
ELETG416;ELETROBRAS PNB, R$ 39.93, 19-07-2024;0.0;0.0;0.0;0.9;0;0;0;0.0;1.66;CALL;2024-07-19;EUROPEAN;39.93;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;0.0;38.91;BRELET6G0D20;7;False;2024-07-18;19;;0;2600;1719244085000;CALL;1718739463000;39.93;;
ELETS416;ELETROBRAS PNB, R$ 39.93, 19-07-2024;1.0;1.0;1.0;1.0;100;100;0;0.97;1.88;PUT;2024-07-19;EUROPEAN;39.93;100;BOVESPA;2024-06-22T10:18:38.836Z;2024-06-22T10:18:38.836Z;-34.211;38.91;BRELET6S0CY3;7;False;2024-07-18;19;;100;100;1719244085000;PUT;1719239159000;39.93;;
ELETG414;ELETROBRAS PNB, R$ 40.18, 19-07-2024;0.89;0.89;0.86;0.86;10400;9100;0;0.78;0.82;CALL;2024-07-19;AMERICAN;40.18;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;43.333;39.53;BRELET6G0CO8;7;True;2024-07-18;19;;6200;6200;1719245296000;CALL;1719241959000;40.18;;
ELETS414;ELETROBRAS PNB, R$ 40.18, 19-07-2024;0.0;0.0;0.0;1.41;0;0;0;0.67;2.15;PUT;2024-07-19;EUROPEAN;40.18;100;BOVESPA;2024-06-22T10:18:38.836Z;2024-06-22T10:18:38.836Z;0.0;38.91;BRELET6S0D17;7;False;2024-07-18;19;;600;1700;1719244085000;PUT;1718653535000;40.18;;
ELETG421;ELETROBRAS PNB, R$ 40.43, 19-07-2024;0.73;0.82;0.73;0.82;2000;1513;0;0.67;0.71;CALL;2024-07-19;EUROPEAN;40.43;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;54.717;38.91;BRELET6G0CV3;7;False;2024-07-18;19;;7100;400;1719245275000;CALL;1719238500000;40.43;;
ELETS421;ELETROBRAS PNB, R$ 40.43, 19-07-2024;0.0;0.0;0.0;1.59;0;0;0;0.99;2.3;PUT;2024-07-19;EUROPEAN;40.43;100;BOVESPA;2024-06-22T10:18:38.837Z;2024-06-22T10:18:38.837Z;0.0;38.91;BRELET6S0CK2;7;False;2024-07-18;19;;1200;1400;1719244085000;PUT;1718715891000;40.43;;
ELETG42;ELETROBRAS PNB, R$ 40.68, 19-07-2024;0.5;0.71;0.5;0.71;5400;3274;0;0.58;0.62;CALL;2024-07-19;AMERICAN;40.68;100;BOVESPA;2024-06-22T10:18:38.743Z;2024-06-22T10:18:38.743Z;54.348;39.68;BRELET6G0DE7;7;True;2024-07-18;19;;7200;7200;1719245296000;CALL;1719240928000;40.68;;
ELETS42;ELETROBRAS PNB, R$ 40.68, 19-07-2024;0.0;0.0;0.0;2.02;0;0;0;0.67;2.02;PUT;2024-07-19;EUROPEAN;40.68;100;BOVESPA;2024-06-22T10:18:38.634Z;2024-06-22T10:18:38.634Z;0.0;38.91;BRELET6S0DF0;7;False;2024-07-18;19;;1800;100;1719244085000;PUT;1719216330000;40.68;;
ELETG426;ELETROBRAS PNB, R$ 40.93, 19-07-2024;0.45;0.6;0.45;0.56;3400;1867;0;0.5;0.55;CALL;2024-07-19;EUROPEAN;40.93;100;BOVESPA;2024-06-22T10:18:39.000Z;2024-06-22T10:18:39.000Z;55.556;38.91;BRELET6G0CK6;7;False;2024-07-18;19;;8000;8000;1719245321000;CALL;1719241043000;40.93;;
ELETS426;ELETROBRAS PNB, R$ 40.93, 19-07-2024;0.0;0.0;0.0;1.67;0;0;0;0.94;2.65;PUT;2024-07-19;EUROPEAN;40.93;100;BOVESPA;2024-06-22T10:18:38.837Z;2024-06-22T10:18:38.837Z;0.0;38.91;BRELET6S0DA1;7;False;2024-07-18;19;;900;900;1719244085000;PUT;1718288369000;40.93;;
